result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type,events,park_id,home_team,game_pk,hc_x,hc_y,game_date,label
SINGLE,107.7,-2,30.410969152843503,37,ground_ball,single,3313,NYY,775296,173.92,115.64,2024-10-30,1
OUT,97.2,73,-25.020585692266383,94,popup,field_out,3313,NYY,775296,109.56,164.29,2024-10-30,0
OUT,98.2,24,8.091776474259957,318,line_drive,field_out,3313,NYY,775296,141.49,85.24,2024-10-30,0
OUT,79.4,-42,-14.43996512100271,2,ground_ball,field_out,3313,NYY,775296,116.15,162.27,2024-10-30,0
OUT,106.6,25,-14.111361921290609,403,fly_ball,field_out,3313,NYY,775296,85.73,40.39,2024-10-30,0
OUT,85.3,36,23.827940051442916,283,fly_ball,field_out,3313,NYY,775296,171.01,95.04,2024-10-30,0
OUT,106.3,16,19.168507287429513,313,line_drive,field_out,3313,NYY,775296,166.62,79.75,2024-10-30,0
HR,105.4,27,32.81079742003405,385,fly_ball,home_run,3313,NYY,775296,209.84,67.33,2024-10-30,4
OUT,88.2,29,-23.492790382966653,317,fly_ball,field_out,3313,NYY,775296,74.96,82.18,2024-10-30,0
OUT,90.5,70,46.40224584757163,121,popup,field_out,3313,NYY,775296,159.32,165.99,2024-10-30,0
OUT,69.0,-17,43.922177222609406,4,ground_ball,field_out,3313,NYY,775296,156.19,166.32,2024-10-30,0
SINGLE,84.4,11,22.06325769507927,153,line_drive,single,3313,NYY,775296,152.13,132.37,2024-10-30,1
OUT,84.3,1,45.76413816213702,37,ground_ball,field_out,3313,NYY,775296,157.71,166.83,2024-10-30,0
DOUBLE,96.4,12,-46.51673473289272,180,line_drive,double,3313,NYY,775296,73.86,149.37,2024-10-30,2
OUT,93.2,45,16.582512101265486,285,fly_ball,field_out,3313,NYY,775296,157.89,89.23,2024-10-30,0
OUT,99.4,21,0.803178109484066,353,line_drive,field_out,3313,NYY,775296,127.41,56.32,2024-10-30,0
HR,103.8,37,31.143995620125512,397,fly_ball,home_run,3313,NYY,775296,207.47,62.49,2024-10-30,4
HR,108.9,28,24.74759759710332,403,fly_ball,home_run,3313,NYY,775296,193.54,50.49,2024-10-30,4
OUT,96.1,-2,11.816147072839259,27,ground_ball,field_out,3313,NYY,775296,135.92,148.08,2024-10-30,0
OUT,91.2,41,-29.8459319496874,314,fly_ball,field_out,3313,NYY,775296,62.77,89.08,2024-10-30,0
OUT,42.9,-19,44.14295985804969,5,ground_ball,field_out,3313,NYY,775296,151.43,171.47,2024-10-30,0
OUT,93.2,45,7.60547283982995,289,fly_ball,field_out,3313,NYY,775296,140.69,83.91,2024-10-30,0
OUT,82.6,26,-5.575996040095575,285,line_drive,field_out,3313,NYY,775297,114.39,85.29,2024-10-29,0
OUT,74.3,8,11.258081104000604,80,ground_ball,field_out,3313,NYY,775297,136.42,143.01,2024-10-29,0
OUT,95.7,-14,-15.843426782979192,12,ground_ball,field_out,3313,NYY,775297,113.62,156.69,2024-10-29,0
OUT,82.4,68,18.99796830901276,92,popup,field_out,3313,NYY,775297,136.42,166.32,2024-10-29,0
OUT,89.6,47,-33.94376074334877,264,fly_ball,field_out,3313,NYY,775297,66.66,110.97,2024-10-29,0
SINGLE,107.8,18,-36.37659449608475,281,line_drive,single,3313,NYY,775297,58.6,107.56,2024-10-29,1
DOUBLE,96.6,11,46.12481862491438,178,line_drive,double,3313,NYY,775297,208.51,118.38,2024-10-29,2
HR,103.5,26,26.634479533902862,366,fly_ball,home_run,3313,NYY,775297,191.6,66.31,2024-10-29,4
OUT,99.9,-10,23.81878156606899,16,ground_ball,fielders_choice,3313,NYY,775297,139.97,165.31,2024-10-29,0
DOUBLE,102.0,14,-34.86849198243031,241,line_drive,double,3313,NYY,775297,53.95,95.7,2024-10-29,2
OUT,93.0,-21,47.113177966761526,5,ground_ball,field_out,3313,NYY,775297,158.72,167.34,2024-10-29,0
OUT,95.5,51,2.6896286752924294,273,fly_ball,field_out,3313,NYY,775297,130.51,89.92,2024-10-29,0
OUT,117.3,13,-27.99369240881292,332,line_drive,field_out,3313,NYY,775297,62.78,80.43,2024-10-29,0
OUT,99.6,56,-15.23097849578381,253,fly_ball,field_out,3313,NYY,775297,99.17,101.86,2024-10-29,0
OUT,92.6,36,-1.1011272396491392,333,fly_ball,field_out,3313,NYY,775297,122.86,65.08,2024-10-29,0
OUT,98.8,26,10.19261537322791,367,fly_ball,field_out,3313,NYY,775297,151.6,52.66,2024-10-29,0
OUT,94.8,30,-31.8646616081666,324,fly_ball,field_out,3313,NYY,775297,56.84,87.94,2024-10-29,0
HR,107.0,31,37.20507632662656,384,fly_ball,home_run,3313,NYY,775297,217.0,77.64,2024-10-29,4
OUT,64.7,-33,26.441515836999773,3,ground_ball,field_out,3313,NYY,775297,148.51,151.84,2024-10-29,0
OUT,101.4,36,7.813415848253327,354,fly_ball,field_out,3313,NYY,775297,144.76,57.33,2024-10-29,0
OUT,88.1,29,-8.089472087676905,314,fly_ball,field_out,3313,NYY,775297,107.74,73.88,2024-10-29,0
OUT,84.8,6,-18.245209913568992,88,ground_ball,field_error,3313,NYY,775297,105.09,136.6,2024-10-29,0
OUT,95.2,43,-17.016357433183465,309,fly_ball,field_out,3313,NYY,775297,89.31,80.28,2024-10-29,0
OUT,71.6,1,29.51224968162504,40,ground_ball,force_out,3313,NYY,775297,150.1,154.67,2024-10-29,0
OUT,79.5,-34,-10.991743707835694,3,ground_ball,force_out,3313,NYY,775297,116.33,151.47,2024-10-29,0
SINGLE,103.8,14,-7.154130055498293,266,line_drive,single,3313,NYY,775297,110.22,77.17,2024-10-29,1
HR,97.2,28,24.116675733864678,364,fly_ball,home_run,3313,NYY,775297,185.39,64.31,2024-10-29,4
OUT,110.0,-6,21.071324249341263,19,ground_ball,field_out,3313,NYY,775297,145.54,146.05,2024-10-29,0
OUT,106.9,3,10.852363198420614,83,ground_ball,grounded_into_double_play,3313,NYY,775297,138.32,130.98,2024-10-29,0
SINGLE,96.6,12,41.12950128797192,197,line_drive,single,3313,NYY,775297,204.59,107.61,2024-10-29,1
OUT,72.7,-1,25.16307281410001,25,ground_ball,field_out,3313,NYY,775297,147.57,151.12,2024-10-29,0
OUT,87.2,8,-20.82472364813871,127,ground_ball,force_out,3313,NYY,775297,106.52,148.58,2024-10-29,0
OUT,91.2,67,72.71521773195464,146,popup,field_out,3313,NYY,775297,167.84,185.07,2024-10-29,0
OUT,93.2,43,-34.1243502672657,298,fly_ball,field_out,3313,NYY,775297,58.5,99.52,2024-10-29,0
HR,107.6,19,-30.108882786623692,390,line_drive,home_run,3313,NYY,775297,46.48,62.14,2024-10-29,4
OUT,72.2,63,-29.62111872693084,146,popup,field_out,3313,NYY,775297,97.89,149.85,2024-10-29,0
SINGLE,109.5,20,26.134798534463485,348,line_drive,single,3313,NYY,775297,187.33,72.09,2024-10-29,1
OUT,76.6,33,-24.311395537554514,255,fly_ball,field_out,3313,NYY,775297,83.89,106.34,2024-10-29,0
OUT,89.2,3,24.246150487628345,71,ground_ball,field_out,3313,NYY,775297,147.57,149.09,2024-10-29,0
OUT,102.0,30,-12.292209496808248,379,fly_ball,field_out,3313,NYY,775297,92.93,49.16,2024-10-29,0
OUT,86.6,49,21.28440521533043,227,fly_ball,field_out,3313,NYY,775297,158.14,114.28,2024-10-29,0
OUT,97.3,3,44.38294987730629,73,ground_ball,field_out,3313,NYY,775297,156.19,166.83,2024-10-29,0
DOUBLE,105.2,27,7.367801299813976,405,line_drive,double,3313,NYY,775297,145.54,42.67,2024-10-29,2
OUT,87.4,57,17.10577030773591,178,popup,field_out,3313,NYY,775297,145.79,132.08,2024-10-29,0
DOUBLE,97.6,7,46.89095663212598,119,ground_ball,double,3313,NYY,775297,209.9,119.19,2024-10-29,2
OUT,95.3,-19,0.41509599012611803,5,ground_ball,field_out,3313,NYY,775297,125.78,148.58,2024-10-29,0
OUT,93.5,-30,11.478167135734271,3,ground_ball,field_out,3313,NYY,775297,135.92,146.56,2024-10-29,0
OUT,91.1,45,48.849769668726,287,fly_ball,field_out,3313,NYY,775297,212.97,121.76,2024-10-29,0
OUT,81.4,75,88.8845361323977,65,popup,field_out,3313,NYY,775297,152.64,197.74,2024-10-29,0
SINGLE,61.0,-62,-34.61760299723989,1,ground_ball,single,3313,NYY,775297,116.66,185.58,2024-10-29,1
HR,106.6,23,39.447643884419584,343,line_drive,home_run,3313,NYY,775297,218.01,85.74,2024-10-29,4
DOUBLE,99.7,-5,45.123426091476134,22,ground_ball,double,3313,NYY,775297,213.81,110.26,2024-10-29,2
OUT,83.9,58,2.9040053221923054,173,popup,field_out,3313,NYY,775297,128.8,131.64,2024-10-29,0
OUT,90.9,-23,-5.414756231950941,5,ground_ball,field_out,3313,NYY,775298,120.71,148.58,2024-10-28,0
HR,100.5,28,22.171452432793473,373,fly_ball,home_run,3313,NYY,775298,182.06,59.28,2024-10-28,4
OUT,93.3,71,79.5474661978609,102,popup,field_out,3313,NYY,775298,161.25,191.66,2024-10-28,0
OUT,77.3,6,-16.181695246165773,78,ground_ball,grounded_into_double_play,3313,NYY,775298,111.59,150.61,2024-10-28,0
OUT,74.2,-49,-27.44154299303099,3,ground_ball,field_out,3313,NYY,775298,108.04,164.8,2024-10-28,0
OUT,84.1,26,35.68040402208656,296,line_drive,field_out,3313,NYY,775298,195.1,101.23,2024-10-28,0
OUT,93.4,62,38.10195341433219,175,popup,field_out,3313,NYY,775298,173.92,136.42,2024-10-28,0
OUT,68.8,18,13.751859985325156,159,line_drive,field_out,3313,NYY,775298,139.94,138.94,2024-10-28,0
SINGLE,95.4,19,12.647533497673523,287,line_drive,single,3313,NYY,775298,153.27,74.16,2024-10-28,1
SINGLE,108.2,0,-9.006070362436045,42,ground_ball,single,3313,NYY,775298,108.55,91.83,2024-10-28,1
OUT,83.4,-31,26.64887134088595,4,ground_ball,force_out,3313,NYY,775298,150.1,149.09,2024-10-28,0
OUT,57.4,72,-70.13382732706638,70,popup,field_out,3313,NYY,775298,101.01,189.45,2024-10-28,0
OUT,70.1,12,17.77763280341359,127,ground_ball,force_out,3313,NYY,775298,142.0,146.56,2024-10-28,0
SINGLE,91.7,8,-2.1790952154565977,134,ground_ball,single,3313,NYY,775298,122.0,108.39,2024-10-28,1
OUT,62.0,2,12.196706755027645,44,ground_ball,force_out,3313,NYY,775298,128.82,182.54,2024-10-28,0
OUT,94.7,-12,27.128427315341856,10,ground_ball,field_out,3313,NYY,775298,150.1,150.1,2024-10-28,0
SINGLE,100.4,2,-2.9278224608250594,67,ground_ball,single,3313,NYY,775298,121.22,116.15,2024-10-28,1
OUT,99.1,10,-23.225045764945822,156,line_drive,field_out,3313,NYY,775298,101.87,143.39,2024-10-28,0
OUT,102.0,18,16.636298591890924,332,line_drive,field_out,3313,NYY,775298,163.61,70.46,2024-10-28,0
OUT,64.4,-62,-23.393037137857306,2,ground_ball,field_out,3313,NYY,775298,110.98,164.89,2024-10-28,0
OUT,84.0,45,13.97135419298542,238,fly_ball,field_out,3313,NYY,775298,148.17,106.83,2024-10-28,0
OUT,71.1,5,13.04176687168798,58,ground_ball,grounded_into_double_play,3313,NYY,775298,136.93,148.58,2024-10-28,0
OUT,108.1,19,-7.433223714461808,372,line_drive,field_out,3313,NYY,775298,106.06,49.88,2024-10-28,0
OUT,49.2,-34,-21.604178666379692,4,ground_ball,field_error,3313,NYY,775298,113.9,169.18,2024-10-28,0
SINGLE,92.3,17,-29.235871713555518,240,line_drive,single,3313,NYY,775298,71.14,101.29,2024-10-28,1
OUT,100.7,17,20.536170509720566,279,line_drive,field_out,3313,NYY,775298,164.48,94.0,2024-10-28,0
DOUBLE,86.3,23,-40.848333740323284,297,line_drive,double,3313,NYY,775298,47.1,107.69,2024-10-28,2
OUT,87.5,37,-25.254631667072676,315,fly_ball,field_out,3313,NYY,775298,71.44,83.84,2024-10-28,0
OUT,105.7,19,-30.350222991625632,318,line_drive,field_out,3313,NYY,775298,60.76,87.84,2024-10-28,0
SINGLE,94.9,16,15.536020911420042,262,line_drive,single,3313,NYY,775298,151.63,103.99,2024-10-28,1
OUT,83.3,-20,46.21055242592395,8,ground_ball,field_out,3313,NYY,775298,149.34,175.34,2024-10-28,0
OUT,50.1,-17,17.797568422372816,8,ground_ball,field_out,3313,NYY,775298,129.33,186.09,2024-10-28,0
OUT,77.7,64,-25.752234900501996,141,popup,field_out,3313,NYY,775298,101.45,148.58,2024-10-28,0
SINGLE,71.2,34,34.188996494281334,216,fly_ball,single,3313,NYY,775298,170.88,131.35,2024-10-28,1
OUT,103.9,-17,28.713766448941872,9,ground_ball,field_out,3313,NYY,775298,152.64,148.58,2024-10-28,0
OUT,97.5,52,-12.234280491838804,243,fly_ball,field_out,3313,NYY,775298,105.12,104.65,2024-10-28,0
OUT,100.3,35,28.710957121724906,326,fly_ball,field_out,3313,NYY,775298,188.59,82.94,2024-10-28,0
OUT,119.5,-4,-18.945541600345177,28,ground_ball,force_out,3313,NYY,775298,109.06,150.61,2024-10-28,0
OUT,102.2,22,-23.184343214259084,354,line_drive,field_out,3313,NYY,775298,69.29,67.21,2024-10-28,0
OUT,95.5,-14,-12.761050196246345,10,ground_ball,field_out,3313,NYY,775298,112.18,139.81,2024-10-28,0
HR,100.3,29,41.418039393902276,355,fly_ball,home_run,3313,NYY,775298,220.51,90.48,2024-10-28,4
OUT,91.1,54,-26.89549663725042,203,fly_ball,field_out,3313,NYY,775298,80.17,109.06,2024-10-28,0
OUT,95.0,32,-11.72050772559663,343,fly_ball,field_out,22,LAD,775294,97.4,63.21,2024-10-26,0
SINGLE,105.3,13,35.061443204331,221,line_drive,single,22,LAD,775294,191.06,104.74,2024-10-26,1
SINGLE,97.9,-2,-44.91557084097638,38,ground_ball,single,22,LAD,775294,71.21,143.9,2024-10-26,1
SINGLE,110.0,23,33.01868494402057,361,fly_ball,single,22,LAD,775294,203.71,77.8,2024-10-26,1
OUT,68.8,-32,0.6803250338744538,2,ground_ball,field_out,22,LAD,775294,125.56,186.48,2024-10-26,0
OUT,88.3,11,25.32488809514903,133,ground_ball,field_out,22,LAD,775294,150.61,145.04,2024-10-26,0
OUT,99.3,18,12.892111561966518,319,line_drive,field_out,22,LAD,775294,153.93,73.71,2024-10-26,0
OUT,83.1,72,29.59453983906274,80,popup,field_out,22,LAD,775294,138.96,174.43,2024-10-26,0
OUT,68.5,-28,-25.927098300585577,3,ground_ball,field_out,22,LAD,775294,112.6,171.9,2024-10-26,0
OUT,96.7,29,1.7692069993198127,351,fly_ball,field_out,22,LAD,775294,129.77,57.44,2024-10-26,0
OUT,93.9,44,-18.12419621447365,277,fly_ball,field_out,22,LAD,775294,91.14,93.54,2024-10-26,0
OUT,59.7,38,28.391805647755287,173,popup,field_out,22,LAD,775294,157.44,139.03,2024-10-26,0
OUT,62.8,-34,-44.6488972950679,3,ground_ball,field_out,22,LAD,775294,90.55,162.97,2024-10-26,0
OUT,58.7,46,-54.82735748003438,154,popup,field_out,22,LAD,775294,76.35,163.69,2024-10-26,0
OUT,94.6,17,6.945918789951012,296,line_drive,field_out,22,LAD,775294,139.72,80.89,2024-10-26,0
OUT,105.7,-12,18.95391814005082,8,ground_ball,field_out,22,LAD,775294,142.43,148.74,2024-10-26,0
OUT,68.4,-23,-44.99043635804023,5,ground_ball,field_out,22,LAD,775294,95.47,168.31,2024-10-26,0
OUT,87.0,57,-26.24047179659228,191,popup,field_out,22,LAD,775294,92.61,131.71,2024-10-26,0
SINGLE,105.6,9,20.874034852993304,190,line_drive,single,22,LAD,775294,159.76,108.22,2024-10-26,1
OUT,76.5,30,-26.883766389363107,261,fly_ball,field_out,22,LAD,775294,78.16,105.05,2024-10-26,0
OUT,95.2,29,-35.34974977984014,324,fly_ball,field_out,22,LAD,775294,49.96,91.89,2024-10-26,0
OUT,77.9,-49,36.34578895294099,2,ground_ball,field_out,22,LAD,775294,147.06,168.86,2024-10-26,0
OUT,101.1,-22,14.143084975963445,5,ground_ball,field_out,22,LAD,775294,138.45,146.56,2024-10-26,0
OUT,100.0,-9,32.583344182529686,11,ground_ball,field_out,22,LAD,775294,152.64,155.68,2024-10-26,0
DOUBLE,108.7,20,1.4927118137042616,396,line_drive,double,22,LAD,775294,129.58,38.63,2024-10-26,2
OUT,100.5,6,-2.4508087456390886,130,ground_ball,field_out,22,LAD,775294,123.25,147.57,2024-10-26,0
OUT,107.3,-29,-32.36290556223764,4,ground_ball,field_out,22,LAD,775294,101.96,161.25,2024-10-26,0
OUT,98.0,19,-36.95468601090326,309,line_drive,field_out,22,LAD,775294,50.67,98.91,2024-10-26,0
DOUBLE,106.6,9,-11.42511324522589,294,line_drive,double,22,LAD,775294,95.66,51.01,2024-10-26,2
HR,108.7,25,28.125023661090975,401,fly_ball,home_run,22,LAD,775294,201.93,55.13,2024-10-26,4
HR,107.9,28,21.717643786510273,392,fly_ball,home_run,22,LAD,775294,185.58,47.23,2024-10-26,4
SINGLE,86.2,12,-37.5858366454983,166,line_drive,single,22,LAD,775294,85.88,146.9,2024-10-26,1
OUT,82.2,30,17.07752896787178,280,fly_ball,field_out,22,LAD,775294,158.31,91.21,2024-10-26,0
OUT,77.4,32,39.361224046640174,246,fly_ball,field_out,22,LAD,775294,187.72,122.32,2024-10-26,0
HR,105.4,37,38.58832153216505,386,fly_ball,home_run,22,LAD,775294,223.01,75.97,2024-10-26,4
OUT,75.3,5,17.241459398940005,66,ground_ball,field_out,22,LAD,775294,129.83,184.06,2024-10-26,0
OUT,89.8,36,-19.82134225802392,307,fly_ball,field_out,22,LAD,775294,83.76,82.69,2024-10-26,0
OUT,46.6,-64,-75.74192663572086,1,ground_ball,field_out,22,LAD,775294,121.17,197.19,2024-10-26,0
OUT,104.6,5,-33.2609363520805,141,line_drive,field_out,22,LAD,775294,102.47,163.28,2024-10-26,0
HR,101.5,38,-44.2191280968599,355,fly_ball,home_run,22,LAD,775294,25.55,95.64,2024-10-26,4
OUT,99.2,-13,26.116710874855837,9,ground_ball,field_out,22,LAD,775294,146.05,156.19,2024-10-26,0
OUT,103.4,16,2.076428611602282,319,line_drive,field_out,22,LAD,775294,130.03,71.12,2024-10-26,0
OUT,38.1,-71,-22.479434397103148,1,ground_ball,field_out,22,LAD,775294,123.38,193.34,2024-10-26,0
OUT,97.9,79,42.12916520509328,24,popup,field_out,22,LAD,775294,131.86,191.15,2024-10-26,0
OUT,102.9,51,20.08909594499134,304,fly_ball,field_out,22,LAD,775294,167.3,83.76,2024-10-26,0
SINGLE,91.2,9,26.780643465125912,176,line_drive,single,22,LAD,775294,156.48,136.73,2024-10-26,1
OUT,109.5,48,10.407529149327514,315,fly_ball,field_out,22,LAD,775294,148.23,74.08,2024-10-26,0
OUT,79.6,71,42.43992802567714,96,popup,field_out,22,LAD,775294,149.67,171.75,2024-10-26,0
OUT,74.4,-9,-6.5666260986492775,10,ground_ball,field_out,22,LAD,775294,119.7,148.58,2024-10-26,0
HR,109.8,30,35.24594198965639,413,fly_ball,home_run,22,LAD,775300,224.63,57.87,2024-10-25,4
OUT,83.3,48,-49.87087415284992,234,fly_ball,field_out,22,LAD,775300,54.17,138.21,2024-10-25,0
SINGLE,91.4,3,17.32601442799644,59,ground_ball,single,22,LAD,775300,142.5,143.52,2024-10-25,1
OUT,93.8,28,27.121303404158656,327,fly_ball,field_out,22,LAD,775300,185.48,81.01,2024-10-25,0
OUT,94.6,-11,-11.736492990583795,11,ground_ball,force_out,22,LAD,775300,116.15,153.65,2024-10-25,0
SINGLE,108.4,8,23.119143498557317,142,ground_ball,single,22,LAD,775300,166.32,102.47,2024-10-25,1
OUT,72.5,30,-25.987559484241675,233,fly_ball,field_out,22,LAD,775300,84.98,115.31,2024-10-25,0
OUT,94.8,62,22.566542041195987,178,popup,field_out,22,LAD,775300,153.65,130.34,2024-10-25,0
OUT,101.4,22,25.11374902815341,334,line_drive,field_out,22,LAD,775300,182.45,76.6,2024-10-25,0
OUT,105.0,70,-16.21612960789688,101,popup,field_out,22,LAD,775300,115.11,162.82,2024-10-25,0
DOUBLE,103.8,26,-14.81599405574273,381,fly_ball,double,22,LAD,775300,86.09,49.58,2024-10-25,2
OUT,64.2,-20,-12.199338566237007,4,ground_ball,field_out,22,LAD,775300,116.93,159.0,2024-10-25,0
OUT,101.6,-6,27.629172150584207,20,ground_ball,field_out,22,LAD,775300,150.1,151.12,2024-10-25,0
OUT,97.5,50,-7.15808925537063,266,fly_ball,field_out,22,LAD,775300,112.3,93.8,2024-10-25,0
OUT,107.3,15,-3.958124424809429,360,line_drive,sac_fly,22,LAD,775300,115.43,53.89,2024-10-25,0
DOUBLE,113.9,19,22.814468586647084,377,line_drive,double,22,LAD,775300,184.96,56.73,2024-10-25,2
OUT,70.7,-22,-6.745698828215121,5,ground_ball,field_out,22,LAD,775300,119.39,147.29,2024-10-25,0
OUT,97.2,21,5.436028003210249,361,line_drive,field_out,22,LAD,775300,139.17,53.78,2024-10-25,0
OUT,67.3,-21,38.17508974735103,4,ground_ball,field_out,22,LAD,775300,157.71,157.2,2024-10-25,0
OUT,53.5,53,-6.13889044973263,131,popup,field_out,22,LAD,775300,120.21,149.83,2024-10-25,0
SINGLE,89.2,14,-1.9914849138352395,197,line_drive,single,22,LAD,775300,121.44,83.81,2024-10-25,1
SINGLE,106.5,6,-2.5703589531759135,107,ground_ball,single,22,LAD,775300,120.71,93.35,2024-10-25,1
OUT,64.8,60,-2.7257618313257637,133,popup,field_out,22,LAD,775300,123.06,148.7,2024-10-25,0
OUT,68.6,-37,11.495906761162917,2,ground_ball,field_out,22,LAD,775300,128.31,184.06,2024-10-25,0
OUT,103.7,45,41.97939545543825,335,fly_ball,field_out,22,LAD,775300,216.52,97.02,2024-10-25,0
OUT,98.6,4,-28.390909545867938,84,ground_ball,field_out,22,LAD,775300,110.07,169.87,2024-10-25,0
OUT,60.2,-61,4.852799563037946,2,ground_ball,field_out,22,LAD,775300,128.49,162.11,2024-10-25,0
DOUBLE,105.9,6,47.62477021682876,114,ground_ball,double,22,LAD,775300,215.99,115.64,2024-10-25,2
SINGLE,102.7,-9,11.168116207625507,13,ground_ball,single,22,LAD,775300,136.93,139.97,2024-10-25,1
SINGLE,106.6,8,35.5120235140407,145,line_drive,single,22,LAD,775300,188.76,109.51,2024-10-25,1
HR,116.6,35,-43.31346372724259,412,fly_ball,home_run,22,LAD,775300,10.71,76.6,2024-10-25,4
SINGLE,109.4,10,-10.83175015666017,198,line_drive,single,22,LAD,775300,101.75,74.56,2024-10-25,1
OUT,89.4,27,-5.334876619858538,315,fly_ball,field_out,22,LAD,775300,113.71,72.87,2024-10-25,0
OUT,80.7,33,41.79079603939652,265,fly_ball,sac_fly,22,LAD,775300,196.8,118.41,2024-10-25,0
TRIPLE,93.2,21,43.370956375319984,303,line_drive,triple,22,LAD,775300,209.8,108.95,2024-10-25,3
OUT,73.0,-51,-28.33367061378745,1,ground_ball,field_out,22,LAD,775300,113.11,175.44,2024-10-25,0
SINGLE,90.6,10,-13.54624874729318,186,line_drive,single,22,LAD,775300,98.45,86.33,2024-10-25,1
OUT,83.4,65,-14.466806727994786,136,popup,field_out,22,LAD,775300,112.6,148.58,2024-10-25,0
OUT,46.8,14,41.04025305651411,78,ground_ball,field_out,22,LAD,775300,154.33,165.06,2024-10-25,0
OUT,76.7,51,43.16242419109888,201,popup,field_out,22,LAD,775300,180.63,139.4,2024-10-25,0
OUT,81.4,28,-30.216617324913454,270,line_drive,field_out,22,LAD,775300,71.21,105.19,2024-10-25,0
OUT,83.9,-5,27.919766428108602,20,ground_ball,field_out,22,LAD,775300,149.6,152.64,2024-10-25,0
OUT,88.4,45,43.28807151038892,276,fly_ball,field_out,22,LAD,775300,201.86,117.12,2024-10-25,0
OUT,79.4,78,-87.65545251054154,46,popup,field_out,22,LAD,775300,149.6,199.26,2024-10-25,0
OUT,104.0,43,20.832535170886665,351,fly_ball,field_out,22,LAD,775300,175.88,65.66,2024-10-25,0
OUT,98.0,-19,5.4878475248920475,7,ground_ball,grounded_into_double_play,22,LAD,775300,130.34,147.06,2024-10-25,0
