result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type,events,park_id,home_team,game_pk,hc_x,hc_y,game_date,label
OUT,82.6,-9,45.868051449745536,14,ground_ball,field_out,15,AZ,747182,155.57,169.02,2024-06-30,0
DOUBLE,96.7,23,-40.382708258254304,323,line_drive,double,15,AZ,747182,32.03,88.47,2024-06-30,2
OUT,65.2,-36,29.49283617423045,2,ground_ball,field_out,15,AZ,747182,149.99,154.83,2024-06-30,0
OUT,98.1,-2,-3.5682701313442853,37,ground_ball,field_out,15,AZ,747182,122.11,145.19,2024-06-30,0
OUT,90.4,43,25.572125133610093,286,fly_ball,field_out,15,AZ,747182,174.88,94.91,2024-06-30,0
OUT,110.6,0,32.61184371830361,52,ground_ball,field_out,15,AZ,747182,153.54,154.32,2024-06-30,0
SINGLE,105.5,0,5.2545938100502685,50,ground_ball,single,15,AZ,747182,135.29,90.95,2024-06-30,1
OUT,77.9,13,32.07605524834099,147,line_drive,field_out,15,AZ,747182,155.54,150.21,2024-06-30,0
OUT,107.9,2,37.64253969555318,75,ground_ball,field_out,15,AZ,747182,156.58,157.87,2024-06-30,0
OUT,98.8,-19,-0.285999851795071,5,ground_ball,field_out,15,AZ,747182,125.15,144.18,2024-06-30,0
OUT,106.8,4,-22.161142245667435,100,ground_ball,field_out,15,AZ,747182,106.9,152.8,2024-06-30,0
OUT,71.1,-8,32.66404420898238,14,ground_ball,field_out,15,AZ,747182,151.0,158.37,2024-06-30,0
OUT,108.9,-13,-32.29122864154626,6,ground_ball,field_out,4705,ATL,747101,107.94,170.61,2024-06-30,0
OUT,96.8,17,-7.210455861344264,312,line_drive,sac_fly,4705,ATL,747101,109.76,74.49,2024-06-30,0
DOUBLE,94.8,16,-37.02538106203947,241,line_drive,double,4705,ATL,747101,58.85,110.01,2024-06-30,2
SINGLE,84.8,3,-40.29991591209491,63,ground_ball,single,4705,ATL,747101,102.48,171.22,2024-06-30,1
OUT,70.8,-3,-14.941723410100948,16,ground_ball,field_out,4705,ATL,747101,111.57,146.37,2024-06-30,0
OUT,101.5,-15,25.973745504702894,8,ground_ball,field_out,4705,ATL,747101,152.18,143.34,2024-06-30,0
OUT,80.4,24,-0.8823564577786708,279,line_drive,field_out,4705,ATL,747101,123.71,87.24,2024-06-30,0
OUT,83.8,85,-5.216978901787193,46,popup,field_out,4705,ATL,747101,127.93,225.76,2024-06-30,0
SINGLE,96.6,3,35.12861005807918,74,ground_ball,single,4705,ATL,747101,164.77,142.34,2024-06-30,1
OUT,97.6,-9,31.054368456014224,17,ground_ball,field_out,4705,ATL,747101,153.39,151.82,2024-06-30,0
OUT,92.8,-11,-24.556918803012664,9,ground_ball,force_out,4705,ATL,747101,103.09,149.4,2024-06-30,0
SINGLE,87.2,-1,44.37058459943246,46,ground_ball,single,4705,ATL,747101,193.39,128.79,2024-06-30,1
OUT,84.0,-18,-38.895806803379685,8,ground_ball,field_out,4705,ATL,747101,100.66,167.58,2024-06-30,0
SINGLE,98.4,13,-24.253525648411756,252,line_drive,single,4705,ATL,747101,77.55,92.02,2024-06-30,1
OUT,82.1,-31,30.442322844404384,5,ground_ball,field_out,4705,ATL,747101,155.21,147.58,2024-06-30,0
OUT,64.1,16,17.300671504720054,122,ground_ball,field_out,4705,ATL,747101,143.9,138.94,2024-06-30,0
OUT,99.4,41,6.334184999539949,366,fly_ball,field_out,4705,ATL,747101,141.69,51.7,2024-06-30,0
OUT,81.4,-6,-16.094878568449182,14,ground_ball,field_out,4705,ATL,747101,110.97,148.19,2024-06-30,0
OUT,63.0,30,-27.42309158180318,191,fly_ball,field_out,4705,ATL,747101,91.31,132.53,2024-06-30,0
OUT,92.7,36,-23.301537279024057,336,fly_ball,field_out,4705,ATL,747101,71.94,74.1,2024-06-30,0
OUT,96.8,-8,-34.03403462576122,15,ground_ball,grounded_into_double_play,4705,ATL,747101,105.51,168.79,2024-06-30,0
OUT,94.8,52,-38.03470522673029,292,fly_ball,field_out,4705,ATL,747101,52.92,105.59,2024-06-30,0
HR,117.3,24,22.727502804847234,452,fly_ball,home_run,4705,ATL,747101,188.54,47.58,2024-06-30,4
OUT,95.3,-13,-37.330338113685386,9,ground_ball,grounded_into_double_play,4705,ATL,747101,102.48,168.19,2024-06-30,0
SINGLE,106.4,12,-20.84254411221347,274,line_drive,single,4705,ATL,747101,77.45,72.27,2024-06-30,1
OUT,93.8,-10,-26.48610423494479,11,ground_ball,field_error,4705,ATL,747101,96.47,140.17,2024-06-30,0
DOUBLE,97.0,20,45.03528262301844,311,line_drive,double,4705,ATL,747101,214.79,109.01,2024-06-30,2
OUT,89.5,-5,-11.77622402492395,22,ground_ball,field_out,4705,ATL,747101,114.6,146.37,2024-06-30,0
OUT,65.8,70,-37.23548806538472,94,popup,field_out,4705,ATL,747101,108.54,176.06,2024-06-30,0
OUT,93.5,58,0.7354333825890819,244,fly_ball,field_out,4705,ATL,747101,126.66,101.67,2024-06-30,0
OUT,80.0,28,-13.620764679359267,280,line_drive,field_out,4705,ATL,747101,99.27,90.35,2024-06-30,0
OUT,89.3,37,-23.622574997240537,335,fly_ball,field_out,4705,ATL,747101,71.31,74.55,2024-06-30,0
OUT,61.5,-43,-4.715603558900404,1,ground_ball,field_out,4705,ATL,747101,123.71,177.54,2024-06-30,0
OUT,58.3,-71,9.96503749768644,1,ground_ball,field_out,4705,ATL,747101,126.49,192.18,2024-06-30,0
OUT,88.1,-17,-11.725648457341258,6,ground_ball,field_out,4705,ATL,747101,113.39,140.31,2024-06-30,0
OUT,83.0,27,-23.50050254381478,295,line_drive,field_out,4705,ATL,747101,83.09,100.92,2024-06-30,0
SINGLE,96.8,-9,-15.281895111068815,15,ground_ball,single,4705,ATL,747101,111.57,147.58,2024-06-30,1
OUT,71.9,40,36.94104552650284,238,fly_ball,field_out,4705,ATL,747101,182.53,122.32,2024-06-30,0
DOUBLE,101.7,26,-19.837958193098107,387,fly_ball,double,4705,ATL,747101,72.43,51.39,2024-06-30,2
OUT,80.8,-38,-21.125720943136937,3,ground_ball,field_out,4705,ATL,747101,107.94,153.03,2024-06-30,0
OUT,70.3,6,22.457199571511406,88,ground_ball,field_out,4705,ATL,747101,146.12,148.19,2024-06-30,0
SINGLE,104.0,5,-23.56354551999176,138,ground_ball,single,4705,ATL,747101,104.9,151.22,2024-06-30,1
SINGLE,91.8,2,25.346679145645123,57,ground_ball,single,2,BAL,747016,171.79,100.38,2024-06-30,1
OUT,100.4,51,-48.82835747822654,280,fly_ball,field_out,2,BAL,747016,40.2,123.74,2024-06-30,0
OUT,90.6,46,-40.80291245492182,271,fly_ball,field_out,2,BAL,747016,54.52,116.14,2024-06-30,0
SINGLE,70.2,40,-39.761202200748386,238,fly_ball,single,2,BAL,747016,61.97,122.01,2024-06-30,1
SINGLE,96.9,3,28.575928919594183,73,ground_ball,single,2,BAL,747016,177.36,102.91,2024-06-30,1
OUT,87.4,44,48.62608852599647,290,fly_ball,field_out,2,BAL,747016,213.85,120.38,2024-06-30,0
OUT,96.5,-25,32.336918518792885,5,ground_ball,field_out,2,BAL,747016,156.58,149.05,2024-06-30,0
OUT,76.4,1,47.23351836841789,34,ground_ball,field_out,2,BAL,747016,161.65,164.76,2024-06-30,0
OUT,102.9,4,-6.743207586421179,75,ground_ball,field_out,2,BAL,747016,119.06,144.48,2024-06-30,0
HR,107.4,23,-44.749996241196094,404,fly_ball,home_run,2,BAL,747016,10.19,82.03,2024-06-30,4
OUT,79.5,-25,-34.495579014405536,4,ground_ball,field_error,2,BAL,747016,102.18,164.45,2024-06-30,0
OUT,86.8,-27,29.523097589922948,3,ground_ball,field_out,2,BAL,747016,151.0,153.1,2024-06-30,0
OUT,84.5,71,50.84792606803173,103,popup,field_out,2,BAL,747016,159.11,170.84,2024-06-30,0
OUT,93.1,54,34.433468070099295,250,fly_ball,field_out,2,BAL,747016,182.11,115.58,2024-06-30,0
OUT,77.4,24,35.23640323163939,242,line_drive,field_out,2,BAL,747016,181.16,119.36,2024-06-30,0
SINGLE,74.4,24,32.85284385257822,233,line_drive,single,2,BAL,747016,184.01,107.54,2024-06-30,1
OUT,77.6,58,26.25470823074571,177,popup,field_out,2,BAL,747016,156.1,136.07,2024-06-30,0
OUT,75.8,-18,45.21980370243713,5,ground_ball,field_out,2,BAL,747016,148.97,174.9,2024-06-30,0
SINGLE,102.9,-9,-13.914958163469791,15,ground_ball,single,2,BAL,747016,112.47,146.0,2024-06-30,1
OUT,100.2,20,17.841444676952502,338,line_drive,field_out,2,BAL,747016,167.23,68.37,2024-06-30,0
OUT,70.5,14,-7.341020057814336,136,ground_ball,field_out,2,BAL,747016,116.76,131.05,2024-06-30,0
OUT,93.0,23,-2.553946253481103,330,line_drive,field_out,2,BAL,747016,119.53,66.22,2024-06-30,0
DOUBLE,106.8,17,-13.920780846055738,352,line_drive,double,2,BAL,747016,87.2,44.07,2024-06-30,2
HR,107.5,30,-10.377425125861286,436,fly_ball,home_run,2,BAL,747016,93.75,25.33,2024-06-30,4
SINGLE,70.8,2,-46.46972510077728,49,ground_ball,single,2,BAL,747016,60.26,136.37,2024-06-30,1
DOUBLE,102.5,-1,12.986564946863167,44,ground_ball,double,2,BAL,747016,142.2,125.51,2024-06-30,2
DOUBLE,102.9,19,-42.58648721886116,286,line_drive,double,2,BAL,747016,30.2,94.67,2024-06-30,2
OUT,73.0,-19,11.749426363474177,8,ground_ball,field_out,2,BAL,747016,128.7,182.5,2024-06-30,0
DOUBLE,104.6,18,-21.48670645936418,320,line_drive,double,2,BAL,747016,72.79,64.57,2024-06-30,2
SINGLE,106.2,12,31.5960882528932,250,line_drive,single,2,BAL,747016,189.17,94.63,2024-06-30,1
OUT,86.1,-7,-42.97822530358828,17,ground_ball,field_out,2,BAL,747016,93.72,164.25,2024-06-30,0
OUT,82.7,64,-14.953613986815114,161,popup,field_out,2,BAL,747016,107.4,130.8,2024-06-30,0
SINGLE,90.5,11,4.931790225620412,171,line_drive,single,2,BAL,747016,134.64,91.42,2024-06-30,1
OUT,63.9,-10,39.29394155022439,12,ground_ball,field_out,2,BAL,747016,136.68,184.51,2024-06-30,0
SINGLE,85.8,14,-13.925521372097894,215,line_drive,single,2,BAL,747016,97.33,84.98,2024-06-30,1
SINGLE,70.1,17,-4.3090575374305695,176,line_drive,single,2,BAL,747016,118.68,108.82,2024-06-30,1
TRIPLE,104.0,22,-24.375112657847087,387,line_drive,triple,2,BAL,747016,60.89,55.85,2024-06-30,3
OUT,98.2,-5,-41.58157203408605,22,ground_ball,field_out,2,BAL,747016,99.29,168.82,2024-06-30,0
OUT,97.1,43,-21.742274963157552,331,fly_ball,field_out,2,BAL,747016,76.1,74.6,2024-06-30,0
OUT,97.7,-9,10.741654622296709,13,ground_ball,field_out,2,BAL,747016,128.7,180.98,2024-06-30,0
OUT,98.4,25,25.3956199920764,354,fly_ball,field_out,2,BAL,747016,186.88,68.81,2024-06-30,0
OUT,90.7,37,-29.152606854579922,302,fly_ball,field_out,2,BAL,747016,66.5,92.64,2024-06-30,0
OUT,85.6,50,-7.987131273448087,263,fly_ball,field_out,2,BAL,747016,110.93,95.0,2024-06-30,0
OUT,93.4,22,-37.17000943747011,326,line_drive,field_out,2,BAL,747016,45.83,93.3,2024-06-30,0
SINGLE,80.9,17,1.7565627592576294,224,line_drive,single,2,BAL,747016,128.71,90.99,2024-06-30,1
DOUBLE,100.2,20,17.212936573170637,341,line_drive,double,2,BAL,747016,166.14,66.83,2024-06-30,2
OUT,68.6,0,23.740127478466558,36,ground_ball,field_out,2,BAL,747016,147.96,147.02,2024-06-30,0
HR,103.0,26,-19.159706224372343,414,fly_ball,home_run,2,BAL,747016,70.61,40.52,2024-06-30,4
OUT,103.6,-2,-27.935840416629947,40,ground_ball,force_out,2,BAL,747016,103.35,156.65,2024-06-30,0
OUT,87.2,48,36.067113477694136,267,fly_ball,field_out,2,BAL,747016,188.45,111.73,2024-06-30,0
OUT,71.2,-33,-21.158997441772165,4,ground_ball,field_out,2,BAL,747016,108.92,155.64,2024-06-30,0
OUT,99.5,28,-25.053862973161706,381,fly_ball,field_out,2,BAL,747016,60.0,58.32,2024-06-30,0
OUT,93.8,10,-30.92471911777228,182,line_drive,field_out,2,BAL,747016,89.2,137.81,2024-06-30,0
OUT,99.7,25,-38.513364176783156,374,fly_ball,field_out,2,BAL,747016,31.06,79.7,2024-06-30,0
OUT,85.2,25,-8.90388865394402,322,line_drive,field_out,3,BOS,746938,105.5,71.12,2024-06-30,0
OUT,91.3,40,29.311526259404094,315,fly_ball,field_out,3,BOS,746938,187.56,87.59,2024-06-30,0
OUT,92.2,26,3.4521074165546897,345,fly_ball,field_out,3,BOS,746938,133.77,59.85,2024-06-30,0
OUT,101.4,19,2.014009721061793,364,line_drive,field_out,3,BOS,746938,130.57,51.82,2024-06-30,0
OUT,77.3,37,3.1372799850899558,279,fly_ball,field_out,3,BOS,746938,131.47,87.89,2024-06-30,0
OUT,95.7,50,17.629100175551965,272,fly_ball,field_out,3,BOS,746938,158.31,94.77,2024-06-30,0
SINGLE,88.5,21,15.827160140608525,292,line_drive,single,3,BOS,746938,157.19,86.2,2024-06-30,1
OUT,94.1,-8,9.101908482154348,14,ground_ball,field_out,3,BOS,746938,128.19,180.98,2024-06-30,0
OUT,92.1,32,3.679498816727466,349,fly_ball,field_out,3,BOS,746938,134.78,52.72,2024-06-30,0
OUT,98.4,-16,27.660738511959533,7,ground_ball,field_out,3,BOS,746938,152.02,147.52,2024-06-30,0
OUT,67.2,-18,-10.2382473272949,5,ground_ball,field_out,3,BOS,746938,116.53,149.05,2024-06-30,0
DOUBLE,89.6,6,-45.24581641150864,95,ground_ball,double,3,BOS,746938,39.98,113.56,2024-06-30,2
DOUBLE,97.3,35,-11.730497573933832,375,fly_ball,double,3,BOS,746938,96.25,57.79,2024-06-30,2
OUT,74.6,-4,36.42987798468658,21,ground_ball,field_out,3,BOS,746938,152.02,162.23,2024-06-30,0
OUT,84.8,-5,28.141809566156883,28,ground_ball,grounded_into_double_play,3,BOS,746938,152.02,148.54,2024-06-30,0
SINGLE,102.0,3,30.825124565183668,78,ground_ball,single,3,BOS,746938,179.9,106.97,2024-06-30,1
OUT,84.6,-31,-35.54608633014603,4,ground_ball,field_out,3,BOS,746938,97.79,159.6,2024-06-30,0
OUT,87.9,1,19.617029170991362,47,ground_ball,field_out,3,BOS,746938,144.41,144.99,2024-06-30,0
OUT,86.1,58,-3.6718740057829597,223,fly_ball,field_out,3,BOS,746938,119.79,110.54,2024-06-30,0
SINGLE,94.7,13,14.862797608634256,224,line_drive,single,3,BOS,746938,155.22,85.98,2024-06-30,1
OUT,52.9,-70,8.963869809292413,1,ground_ball,field_out,3,BOS,746938,126.48,191.55,2024-06-30,0
OUT,108.4,-10,23.337540659267738,7,ground_ball,field_out,3,BOS,746938,146.44,149.55,2024-06-30,0
SINGLE,106.6,9,9.522972250427998,173,line_drive,single,3,BOS,746938,143.92,87.99,2024-06-30,1
OUT,82.1,47,-26.456866187117722,273,fly_ball,field_out,3,BOS,746938,76.88,100.73,2024-06-30,0
HR,109.6,22,43.91656044102246,359,fly_ball,home_run,3,BOS,746938,226.58,93.21,2024-06-30,4
OUT,77.5,28,-4.67457229624768,274,fly_ball,field_out,3,BOS,746938,117.54,101.9,2024-06-30,0
OUT,77.9,-11,-24.48188995556741,9,ground_ball,field_out,3,BOS,746938,112.47,169.83,2024-06-30,0
SINGLE,99.9,11,-29.851948619011097,210,line_drive,single,3,BOS,746938,74.87,110.19,2024-06-30,1
OUT,83.3,-36,-29.483203824940983,3,ground_ball,field_out,3,BOS,746938,107.91,167.3,2024-06-30,0
OUT,94.0,56,9.526788218021993,262,fly_ball,field_out,3,BOS,746938,142.59,95.96,2024-06-30,0
OUT,80.7,-2,39.300059529440006,27,ground_ball,field_out,3,BOS,746938,156.58,160.2,2024-06-30,0
SINGLE,108.6,9,39.70047536941899,171,line_drive,single,3,BOS,746938,208.8,97.84,2024-06-30,1
OUT,100.4,-2,15.663783524047936,33,ground_ball,field_out,3,BOS,746938,140.36,144.99,2024-06-30,0
OUT,82.2,-15,-7.950654433031551,9,ground_ball,grounded_into_double_play,3,BOS,746938,118.05,145.5,2024-06-30,0
SINGLE,99.7,3,41.429705071262504,72,ground_ball,single,3,BOS,746938,200.18,113.56,2024-06-30,1
SINGLE,103.8,13,27.33398937854992,242,line_drive,single,3,BOS,746938,180.2,92.29,2024-06-30,1
OUT,93.8,8,45.11190567706621,129,line_drive,field_out,3,BOS,746938,161.33,162.5,2024-06-30,0
OUT,99.5,26,4.080964470208684,391,fly_ball,field_out,3,BOS,746938,136.66,40.73,2024-06-30,0
OUT,101.6,-3,18.142218636760145,29,ground_ball,field_out,3,BOS,746938,142.38,146.51,2024-06-30,0
OUT,72.2,8,19.198370202013436,90,ground_ball,grounded_into_double_play,3,BOS,746938,145.4,140.89,2024-06-30,0
SINGLE,101.4,10,10.2706970677503,219,line_drive,single,3,BOS,746938,145.22,89.0,2024-06-30,1
OUT,80.1,85,-18.805790113750025,12,popup,field_out,3,BOS,746938,129.2,209.37,2024-06-30,0
DOUBLE,103.0,31,-9.499591653518008,405,fly_ball,double,3,BOS,746938,100.81,51.2,2024-06-30,2
OUT,55.8,15,39.21696802781874,100,ground_ball,field_out,3,BOS,746938,155.68,161.19,2024-06-30,0
OUT,57.9,-54,-30.41550590012259,2,ground_ball,field_out,3,BOS,746938,111.9,175.24,2024-06-30,0
SINGLE,97.9,-2,28.891254497741535,41,ground_ball,single,3,BOS,746938,152.25,149.65,2024-06-30,1
OUT,97.9,8,-43.4977909091707,132,line_drive,field_out,3,BOS,746938,90.33,161.29,2024-06-30,0
SINGLE,100.5,-14,19.688489540092753,12,ground_ball,single,3,BOS,746938,160.63,99.87,2024-06-30,1
OUT,92.1,0,-20.235319875975392,48,ground_ball,field_out,3,BOS,746938,110.45,157.66,2024-06-30,0
HR,97.7,37,-37.66420561819626,363,fly_ball,home_run,3,BOS,746938,36.12,82.58,2024-06-30,4
OUT,87.5,44,-38.9847599026326,288,fly_ball,field_out,3,BOS,746938,52.66,108.37,2024-06-30,0
OUT,108.1,-5,10.53284871328376,23,ground_ball,field_out,3,BOS,746938,129.2,177.94,2024-06-30,0
OUT,87.8,-5,-22.61357665530234,17,ground_ball,field_out,3,BOS,746938,103.86,146.51,2024-06-30,0
OUT,87.2,24,-41.920320003088314,273,line_drive,field_out,3,BOS,746938,52.26,116.79,2024-06-30,0
OUT,89.5,5,18.0121094182515,79,ground_ball,field_out,4,CWS,746779,141.32,149.37,2024-06-30,0
OUT,78.6,11,-32.41422732675995,118,ground_ball,field_out,4,CWS,746779,101.85,161.15,2024-06-30,0
OUT,79.4,30,13.647070573285173,274,line_drive,sac_fly,4,CWS,746779,151.2,92.09,2024-06-30,0
OUT,103.4,-3,-16.848793900223026,33,ground_ball,grounded_into_double_play,4,CWS,746779,111.38,151.91,2024-06-30,0
SINGLE,102.0,2,-5.677996848130229,74,ground_ball,single,4,CWS,746779,121.44,158.24,2024-06-30,1
SINGLE,73.6,21,11.980000786725025,215,line_drive,single,4,CWS,746779,145.47,103.78,2024-06-30,1
OUT,75.4,38,-28.739795291688036,250,fly_ball,field_out,4,CWS,746779,77.48,110.85,2024-06-30,0
SINGLE,59.8,46,45.742692298317905,159,popup,single,4,CWS,746779,175.04,149.92,2024-06-30,1
OUT,91.6,55,50.04784708545669,235,fly_ball,field_out,4,CWS,746779,197.93,137.53,2024-06-30,0
OUT,74.9,30,-29.798964656079143,243,fly_ball,field_out,4,CWS,746779,77.75,115.03,2024-06-30,0
OUT,86.2,17,-1.5583631189195726,275,line_drive,field_out,4,CWS,746779,122.45,89.1,2024-06-30,0
OUT,51.0,-40,9.026487926818735,2,ground_ball,field_out,4,CWS,746779,128.37,179.7,2024-06-30,0
OUT,51.8,-27,44.72427652923002,4,ground_ball,field_out,4,CWS,746779,156.44,166.95,2024-06-30,0
OUT,74.6,1,-14.36109593463068,42,ground_ball,field_out,4,CWS,746779,112.9,149.37,2024-06-30,0
OUT,64.3,20,19.53286298502304,162,line_drive,field_out,4,CWS,746779,143.85,146.32,2024-06-30,0
OUT,69.6,-54,-28.59298024995631,1,ground_ball,field_out,4,CWS,746779,112.9,175.3,2024-06-30,0
OUT,90.6,35,23.167597487724247,326,fly_ball,sac_fly,4,CWS,746779,176.99,77.76,2024-06-30,0
OUT,97.7,21,1.22170538055181,354,line_drive,field_out,4,CWS,746779,128.45,56.19,2024-06-30,0
OUT,86.5,2,30.024758774398876,60,ground_ball,field_out,4,CWS,746779,150.45,154.96,2024-06-30,0
OUT,99.0,47,-5.968801449651752,277,fly_ball,sac_fly,4,CWS,746779,113.94,88.47,2024-06-30,0
OUT,85.5,8,-6.695334050783253,128,ground_ball,grounded_into_double_play,4,CWS,746779,119.5,147.84,2024-06-30,0
OUT,79.6,38,33.79440880097225,286,fly_ball,field_out,4,CWS,746779,189.8,102.08,2024-06-30,0
SINGLE,78.9,21,35.71219739069562,214,line_drive,single,4,CWS,746779,182.45,118.94,2024-06-30,1
OUT,88.9,39,-25.937877343891405,329,fly_ball,field_out,4,CWS,746779,67.52,79.23,2024-06-30,0
OUT,92.1,-9,-44.68938028582539,14,ground_ball,field_out,4,CWS,746779,95.15,167.67,2024-06-30,0
OUT,110.6,-11,30.33984554523021,12,ground_ball,field_out,4,CWS,746779,146.9,161.57,2024-06-30,0
OUT,97.4,39,-17.950360463415358,358,fly_ball,field_out,4,CWS,746779,80.94,60.97,2024-06-30,0
OUT,74.3,71,-28.627041004193302,109,popup,field_out,4,CWS,746779,104.28,159.54,2024-06-30,0
OUT,78.0,39,9.096911012987455,258,fly_ball,field_out,4,CWS,746779,141.6,97.22,2024-06-30,0
SINGLE,104.8,9,-21.364722262596555,161,line_drive,single,4,CWS,746779,83.88,92.08,2024-06-30,1
SINGLE,105.0,13,-11.709148639668657,307,line_drive,single,4,CWS,746779,97.43,63.22,2024-06-30,1
OUT,72.5,12,26.01363109448158,136,line_drive,field_out,4,CWS,746779,148.45,151.08,2024-06-30,0
OUT,98.1,20,-8.086778290872559,331,line_drive,field_out,4,CWS,746779,106.74,66.8,2024-06-30,0
OUT,100.0,-5,-27.23136261645653,21,ground_ball,field_out,4,CWS,746779,100.96,150.74,2024-06-30,0
OUT,79.3,26,-36.355840176686826,260,line_drive,field_out,4,CWS,746779,63.84,114.61,2024-06-30,0
SINGLE,110.4,-6,-5.417022113856608,17,ground_ball,single,4,CWS,746779,116.51,104.31,2024-06-30,1
OUT,95.0,22,12.256826178041955,322,line_drive,field_out,4,CWS,746779,152.73,72.56,2024-06-30,0
SINGLE,108.1,14,-9.863609590731631,278,line_drive,single,4,CWS,746779,102.46,66.22,2024-06-30,1
OUT,97.6,33,31.278221309744854,349,fly_ball,field_out,4,CWS,746779,198.75,77.56,2024-06-30,0
OUT,95.8,20,-3.2820471452913584,335,line_drive,field_out,4,CWS,746779,117.73,64.17,2024-06-30,0
OUT,97.5,60,-27.535768484342043,183,popup,field_out,4,CWS,746779,92.47,135.07,2024-06-30,0
OUT,91.5,37,-3.9167030150855777,317,fly_ball,field_out,4,CWS,746779,116.77,71.93,2024-06-30,0
OUT,100.6,20,9.905518383224848,351,line_drive,field_out,4,CWS,746779,149.66,59.46,2024-06-30,0
OUT,106.1,32,-6.016582735381281,402,fly_ball,field_out,4,CWS,746779,108.41,36.88,2024-06-30,0
OUT,98.0,17,-10.44063812845658,306,line_drive,field_out,4,CWS,746779,103.33,78.39,2024-06-30,0
OUT,81.7,31,3.181809014327419,283,fly_ball,field_out,4,CWS,746779,131.66,86.02,2024-06-30,0
DOUBLE,91.3,7,47.367536618157665,122,line_drive,double,4,CWS,746779,194.18,134.97,2024-06-30,2
OUT,89.7,-29,-38.79492209797475,3,ground_ball,field_out,4,CWS,746779,95.13,160.59,2024-06-30,0
HR,105.5,27,-35.011429033765005,389,fly_ball,home_run,4,CWS,746779,35.23,69.52,2024-06-30,4
DOUBLE,102.3,19,-12.000617454166365,347,line_drive,double,4,CWS,746779,96.43,61.89,2024-06-30,2
OUT,100.7,53,-8.932090631523046,245,fly_ball,field_out,4,CWS,746779,110.36,102.45,2024-06-30,0
OUT,85.4,-4,-31.830665983283918,24,ground_ball,field_out,4,CWS,746779,106.17,167.26,2024-06-30,0
