result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type
OUT,74.8,-48,-27.58976147,2,ground_ball
OUT,83.3,37,26.75606746,275,fly_ball
DOUBLE,102.3,13,14.83584262,330,line_drive
SINGLE,97.1,15,-23.13194552,203,line_drive
SINGLE,77.9,13,20.5402032,175,line_drive
SINGLE,87.4,16,35.34403372,223,line_drive
SINGLE,46.2,-61,-60.57966994,2,ground_ball
OUT,50.3,-29,-44.62448975,2,ground_ball
SINGLE,72.7,50,46.69814958,204,fly_ball
HR,101.9,26,-20.02199762,397,fly_ball
HR,108,25,6.382581433,436,fly_ball
SINGLE,86.1,4,37.20598403,70,ground_ball
OUT,91.1,-29,-24.44852589,5,ground_ball
SINGLE,105,12,3.028494834,250,line_drive
TRIPLE,98.8,22,46.96102293,310,line_drive
OUT,84.8,44,-16.84492897,282,fly_ball
OUT,101.7,49,4.632183197,306,fly_ball
OUT,92.3,-4,31.32995834,24,ground_ball
SINGLE,90.5,-20,12.43146994,8,ground_ball
OUT,69.8,-31,-6.631433161,3,ground_ball
OUT,76.2,-10,-42.63201442,10,ground_ball
OUT,82.3,70,-41.56003135,131,popup
HR,108.1,24,26.39527972,421,fly_ball
OUT,86.8,29,-28.45763549,316,fly_ball
OUT,93.8,6,-40.67780216,95,ground_ball
SINGLE,83.3,-3,-37.63201728,6,ground_ball
OUT,103.2,4,-19.6759437,86,ground_ball
SINGLE,73.5,29,4.756071954,253,fly_ball
OUT,67.9,-67,-11.3009449,1,ground_ball
OUT,48,20,45.15160663,93,line_drive
OUT,79.6,3,19.34211434,63,ground_ball
OUT,96.5,7,20.07506057,125,line_drive
OUT,85.7,81,41.47021315,34,popup
HR,105.3,33,40.04691276,351,fly_ball
OUT,84.8,0,40.62396619,41,ground_ball
OUT,98.6,25,-8.454720861,372,fly_ball
OUT,104.5,18,1.923237574,351,line_drive
OUT,25.9,22,-12.54809597,37,ground_ball
SINGLE,85.3,49,-2.013551796,223,fly_ball
OUT,68.4,-11,-25.48626905,11,ground_ball
OUT,68.7,-24,-13.12409726,5,ground_ball
OUT,92.8,8,45.00792582,130,line_drive
OUT,91.1,5,7.574679683,90,line_drive
OUT,90.2,-26,-24.79504031,5,ground_ball
OUT,99.1,-3,-13.35213067,30,ground_ball
SINGLE,95.3,11,-5.318786503,190,line_drive
OUT,81.9,68,-58.28516196,149,popup
OUT,100.8,44,32.3134622,302,fly_ball
OUT,85.7,48,-35.21956418,245,fly_ball
SINGLE,103.6,-1,-27.20675525,43,ground_ball
DOUBLE,107.9,17,-7.279077098,308,line_drive
OUT,100,-23,-34.38398238,4,ground_ball
OUT,95.3,-19,-10.15874094,9,ground_ball
OUT,107.4,29,-1.191240534,407,fly_ball
OUT,85.4,5,-31.22903794,81,ground_ball
OUT,98.3,33,21.54956804,355,fly_ball
OUT,84,29,38.97405244,296,fly_ball
SINGLE,92.4,-15,-0.675045276,11,ground_ball
OUT,104.7,17,8.905456916,328,line_drive
SINGLE,90.3,17,-36.3139745,240,line_drive
SINGLE,72.5,15,44.46983888,156,line_drive
SINGLE,101.3,15,-6.778379798,305,line_drive
OUT,97,52,-19.29183288,266,fly_ball
OUT,82.8,43,44.55002209,258,fly_ball
OUT,75.9,8,-7.956182013,101,ground_ball
DOUBLE,101.4,18,-42.92445695,310,line_drive
SINGLE,110.1,6,-29.59401253,129,ground_ball
OUT,76.6,33,32.74249247,239,fly_ball
OUT,99,10,-25.42836442,176,line_drive
OUT,58.3,-79,9.560660944,1,ground_ball
OUT,100.3,21,29.27230863,338,line_drive
OUT,101,-4,-3.658136827,24,ground_ball
DOUBLE,105.6,17,16.44384126,349,line_drive
OUT,41,31,-3.142115447,96,ground_ball
OUT,106.3,-5,35.44438722,23,ground_ball
OUT,84.8,28,-5.659688435,310,line_drive
DOUBLE,100.3,21,44.52716181,296,line_drive
OUT,110.2,8,40.86580136,157,line_drive
SINGLE,102.8,10,-26.93680387,187,line_drive
SINGLE,92.5,10,-37.05999644,197,line_drive
OUT,84.6,76,73.06459822,68,popup
OUT,83,-15,-16.37464834,10,ground_ball
OUT,60.3,-6,40.85269433,16,ground_ball
OUT,103,-1,29.67398792,42,ground_ball
OUT,91.2,42,-6.644953656,299,fly_ball
OUT,90.2,58,53.38706104,222,fly_ball
OUT,97.3,38,-15.14773981,331,fly_ball
OUT,64.7,13,19.28255381,125,ground_ball
OUT,101.6,26,-12.00711292,380,fly_ball
OUT,92.5,51,16.46607183,259,fly_ball
DOUBLE,90.6,15,-42.80560288,183,line_drive
HR,102.5,32,1.902151525,407,fly_ball
OUT,71.7,-4,-27.57729025,20,ground_ball
OUT,86.4,60,25.14535914,194,popup
OUT,93.9,39,0.343485065,321,fly_ball
OUT,106.7,18,39.59003715,330,line_drive
SINGLE,99.1,4,12.0478318,92,ground_ball
SINGLE,79,31,-46.78692319,264,fly_ball
OUT,98.3,9,-18.57084937,173,line_drive
OUT,84.9,-21,-33.21606204,7,ground_ball
OUT,90.1,-4,52.5492165,34,ground_ball
HR,110.9,34,5.074653288,407,fly_ball
OUT,80.6,64,-74.43696566,170,popup
OUT,94.4,5,40.66838156,93,ground_ball
SINGLE,83.6,6,47.64880576,103,ground_ball
OUT,83.8,-1,36.2509443,40,ground_ball
OUT,95.2,17,24.61834006,300,line_drive
SINGLE,86.6,6,-20.17874907,93,ground_ball
OUT,103,22,21.89446639,357,line_drive
HR,104,25,32.00085336,397,fly_ball
OUT,93.8,24,22.57585297,335,line_drive
DOUBLE,102.2,24,19.17250947,376,fly_ball
OUT,82.9,-11,34.97064638,14,ground_ball
OUT,73.7,68,-25.85667644,115,popup
OUT,89.2,27,-38.94059683,322,fly_ball
OUT,91,29,-10.472252,328,fly_ball
SINGLE,104.2,-6,5.031243681,19,ground_ball
SINGLE,102.7,-15,-5.466661141,7,ground_ball
OUT,91.5,31,20.28746123,326,fly_ball
OUT,84.4,-35,43.09949253,3,ground_ball
HR,105.5,38,-30.06541949,389,fly_ball
OUT,84.9,35,43.31982418,287,fly_ball
DOUBLE,72.6,18,-48.83664289,178,line_drive
DOUBLE,82.6,2,-45.50342276,55,ground_ball
OUT,94.2,39,34.05477157,324,fly_ball
OUT,71.3,-9,12.24794829,12,ground_ball
OUT,84.9,76,66.93341644,80,popup
OUT,104.3,47,38.92134753,314,fly_ball
SINGLE,90.5,14,-3.645995291,257,line_drive
OUT,83,78,-79.43395576,54,popup
OUT,97.4,9,-2.907373543,182,line_drive
OUT,82.2,52,27.27513674,222,fly_ball
HR,102.5,32,-27.25930206,404,fly_ball
OUT,95.8,-6,-27.7921449,20,ground_ball
OUT,78.9,55,52.86339051,191,popup
OUT,90,-25,36.96304506,5,ground_ball
OUT,43.6,21,1.895409039,96,ground_ball
OUT,88.9,-18,-36.63247177,6,ground_ball
OUT,80.9,26,-37.57427799,262,line_drive
OUT,104.2,36,12.03981953,363,fly_ball
OUT,91,22,38.14158731,305,line_drive
OUT,73.1,78,-35.81337714,43,popup
OUT,75,-13,-30.3469683,10,ground_ball
HR,98.2,29,-31.54926291,381,fly_ball
OUT,82.9,68,53.81069451,132,popup
SINGLE,69,36,-21.50740948,232,fly_ball
HR,102.9,22,-33.32264173,371,line_drive
OUT,83.9,70,-34.20144551,99,popup
OUT,90.6,8,32.68769009,151,line_drive
OUT,48.5,-66,-50.64565204,1,ground_ball
OUT,80.4,-44,-18.50045611,2,ground_ball
OUT,110.1,13,3.307394639,342,line_drive
SINGLE,102.7,2,36.22380508,68,ground_ball
OUT,82.7,12,46.74461157,152,line_drive
OUT,98.9,36,15.97058755,372,fly_ball
OUT,87.8,-12,35.38558649,12,ground_ball
OUT,96.6,48,16.50467776,320,fly_ball
OUT,92.1,-11,28.63270541,7,ground_ball
TRIPLE,92.9,22,39.64237605,294,line_drive
OUT,96.5,-5,17.18850103,22,ground_ball
OUT,86.4,-6,-16.82363367,16,ground_ball
OUT,73,-4,17.08581067,21,ground_ball
DOUBLE,104.5,16,39.77369755,280,line_drive
OUT,82.2,40,33.41469191,297,fly_ball
OUT,88.2,32,5.886713877,323,fly_ball
OUT,90.3,62,9.341002899,184,popup
OUT,96.4,21,-8.441111789,365,line_drive
OUT,103.9,12,5.69124773,295,line_drive
OUT,89.5,2,16.64859022,54,ground_ball
OUT,71.9,-13,36.21451541,8,ground_ball
SINGLE,85.8,54,28.44486783,226,fly_ball
OUT,87.8,32,-3.027501186,331,fly_ball
SINGLE,98.6,9,25.93564094,189,line_drive
OUT,85.1,38,-14.41240575,294,fly_ball
OUT,96.9,-2,40.69777917,34,ground_ball
SINGLE,90.5,19,20.00549613,289,line_drive
OUT,84,68,38.18904979,131,popup
OUT,88.5,27,19.7745077,318,fly_ball
OUT,71.2,61,-20.13897458,153,popup
OUT,102.4,-2,43.36242269,32,ground_ball
OUT,95.4,36,5.2064988,342,fly_ball
OUT,78.1,7,3.336177485,89,ground_ball
OUT,95.4,-40,-22.72585416,3,ground_ball
SINGLE,97.8,-1,29.04535472,32,ground_ball
OUT,96.6,23,17.40965573,358,line_drive
OUT,94.5,-17,32.07190019,6,ground_ball
OUT,97.5,36,8.841277674,376,fly_ball
OUT,99.1,-4,40.56120157,26,ground_ball
OUT,60,-69,8.998967986,0,ground_ball
OUT,60.5,38,28.50991758,183,popup
OUT,66.3,-15,32.43530018,9,ground_ball
OUT,53.3,15,-2.087647847,95,ground_ball
OUT,95.2,-46,-18.00070841,2,ground_ball
OUT,91.4,8,18.646721,111,ground_ball
SINGLE,101.5,1,-6.427068166,56,ground_ball
OUT,83.5,-44,-44.89277159,2,ground_ball
OUT,77.4,-40,49.98208364,2,ground_ball
OUT,97.9,-11,-11.76022824,6,ground_ball
OUT,68.4,-38,-17.93486144,3,ground_ball
OUT,83,31,32.75588235,307,fly_ball
OUT,95,-16,-4.66420134,9,ground_ball
OUT,76.8,-10,-20.01774529,14,ground_ball
OUT,70.7,61,-20.25275176,162,popup
SINGLE,91.9,14,-3.412354018,262,line_drive
DOUBLE,102.1,15,-18.8580211,313,line_drive
HR,104.3,31,17.08615985,416,fly_ball
OUT,94.5,-14,-20.34014253,4,ground_ball
SINGLE,103,0,11.37052466,55,ground_ball
SINGLE,96.6,14,8.713798129,266,line_drive
OUT,102.2,19,-28.97198147,339,line_drive
SINGLE,109.6,14,-25.9450685,230,line_drive
DOUBLE,108.7,2,-45.08148245,67,ground_ball
SINGLE,69.4,24,-44.4974536,197,line_drive
SINGLE,30.8,-30,-48.93147629,5,ground_ball
DOUBLE,92.2,27,-46.40040813,336,fly_ball
HR,108.1,27,22.66182623,416,fly_ball
OUT,81.2,-37,-35.69390312,2,ground_ball
OUT,62.8,-45,6.049743872,3,ground_ball
SINGLE,91.7,7,-15.27718666,120,ground_ball
OUT,96,41,-15.58861226,322,fly_ball
OUT,78.3,70,-21.72508639,109,popup
SINGLE,88.1,1,-4.327902072,53,ground_ball
OUT,83.8,-17,-34.32925683,7,ground_ball
OUT,98.6,10,2.624151786,181,line_drive
OUT,80.7,60,-6.534038496,170,popup
OUT,94.6,35,36.55217134,325,fly_ball
SINGLE,101.1,17,30.19657052,249,line_drive
OUT,97.9,39,33.30221142,353,fly_ball
OUT,95.8,-4,31.8476055,27,ground_ball
OUT,72.9,33,33.36377831,257,fly_ball
SINGLE,75.5,26,14.45389021,259,line_drive
OUT,77.7,-14,-34.51985253,8,ground_ball
OUT,85.9,36,-17.7848355,300,fly_ball
OUT,95.1,37,-5.191044299,344,fly_ball
SINGLE,109.1,10,-28.59402246,241,line_drive
SINGLE,98.4,18,13.32192347,305,line_drive
OUT,81.5,27,-1.504863551,305,line_drive
OUT,88.7,37,5.128481705,314,fly_ball
OUT,91.9,33,-21.51950094,332,fly_ball
OUT,89.4,13,1.044108624,184,line_drive
OUT,86,73,-70.03999506,129,popup
DOUBLE,110.3,14,-16.97649944,352,line_drive
OUT,75.5,-36,-25.77290506,3,ground_ball
OUT,91.3,47,-36.36987928,301,fly_ball
SINGLE,88.5,4,-43.66054245,71,ground_ball
SINGLE,103.1,10,-19.80214065,251,line_drive
OUT,96.6,9,5.548716366,170,line_drive
OUT,79,-18,-20.12439179,8,ground_ball
OUT,87.4,-16,4.918380714,4,ground_ball
OUT,101.6,-8,-27.42409883,17,ground_ball
OUT,88.4,65,21.56371675,148,popup
OUT,97.1,-4,33.37655066,20,ground_ball
OUT,78.4,-14,-17.70136817,9,ground_ball
HR,104.2,31,39.56559937,391,fly_ball
OUT,89.7,-12,10.04888536,11,ground_ball
OUT,91.4,-13,-35.04004495,11,ground_ball
OUT,87.7,37,40.44550062,290,fly_ball
OUT,79.4,68,35.22953539,116,popup
SINGLE,105.8,-13,20.08886115,10,ground_ball
HR,104.7,23,-19.71404069,396,fly_ball
SINGLE,82.4,18,-8.935675176,241,line_drive
SINGLE,97.7,5,-26.96429828,93,ground_ball
SINGLE,93.1,20,-16.28981072,308,line_drive
OUT,96.5,31,10.21329573,373,fly_ball
OUT,102.3,5,23.21167207,111,ground_ball
SINGLE,77,22,-26.67122808,243,line_drive
DOUBLE,107.6,17,-20.8491679,355,line_drive
OUT,96.3,30,-8.387890534,358,fly_ball
OUT,99.3,38,15.62886714,336,fly_ball
SINGLE,84.1,16,-23.82682481,198,line_drive
OUT,78.3,-19,-7.85248029,8,ground_ball
SINGLE,97.5,18,10.28022633,310,line_drive
OUT,82.9,-4,0.280355516,19,ground_ball
OUT,85.6,32,-3.867619433,318,fly_ball
SINGLE,105.2,9,2.524111193,214,line_drive
OUT,89.2,77,72.00122242,66,popup
SINGLE,105.2,0,-21.93494536,46,ground_ball
OUT,99.1,41,-13.51945675,355,fly_ball
OUT,86,62,-32.07181544,180,fly_ball
OUT,71.4,8,-24.04386006,96,ground_ball
OUT,101.7,21,7.246777274,369,line_drive
OUT,82.6,65,-59.04532391,178,popup
OUT,97.3,18,4.090199685,334,line_drive
SINGLE,99.8,8,31.35424391,174,line_drive
OUT,74.9,-11,18.39496573,7,ground_ball
OUT,97.4,37,12.75389123,347,fly_ball
HR,102.8,29,-35.64910341,402,fly_ball
OUT,76.5,6,28.36864539,76,ground_ball
OUT,92.6,-1,-39.82030808,27,ground_ball
SINGLE,105.7,12,-40.94344833,220,line_drive
OUT,107.4,7,-37.52296778,134,line_drive
OUT,86.4,-33,-39.38533199,3,ground_ball
SINGLE,93.1,13,-3.158393662,233,line_drive
OUT,91.7,0,21.75869395,44,ground_ball
OUT,77.3,29,-15.31534128,264,line_drive
OUT,92.3,22,-14.2099718,339,line_drive
OUT,104.8,-8,4.268840742,12,ground_ball
OUT,88.8,57,-15.79503068,215,fly_ball
OUT,96.5,27,-18.52358093,364,fly_ball
OUT,100.3,-13,37.9851942,7,ground_ball
OUT,82,-17,31.50426672,2,ground_ball
OUT,89.4,21,26.81625104,292,line_drive
DOUBLE,97.5,17,16.01327971,284,line_drive
SINGLE,102.6,-7,42.22905863,14,ground_ball
OUT,85.8,34,6.530349623,315,fly_ball
OUT,66,58,-39.58719467,163,popup
OUT,77,-29,13.82738979,3,ground_ball
DOUBLE,109.2,8,5.525753571,239,line_drive
SINGLE,102.4,2,33.16750164,78,ground_ball
SINGLE,83.9,10,37.16559273,121,ground_ball
OUT,91.7,57,-13.51686339,230,fly_ball
OUT,76.9,3,-17.85569138,48,ground_ball
OUT,109.7,7,-28.1267085,136,line_drive
OUT,94.4,-18,-42.7887005,7,ground_ball
OUT,98.7,20,-29.44738077,318,line_drive
OUT,59.3,-56,8.680418425,2,ground_ball
OUT,91.6,30,-16.41483803,322,fly_ball
SINGLE,96.1,4,10.37973707,75,ground_ball
SINGLE,103.2,-35,-28.57179082,2,ground_ball
SINGLE,102.6,-7,37.058671,17,ground_ball
OUT,91.3,46,16.34957078,275,fly_ball
OUT,78.4,61,-48.04775425,176,popup
OUT,82.1,-51,36.15446504,3,ground_ball
OUT,76.2,40,41.83660514,248,fly_ball
OUT,70,-3,34.62628844,22,ground_ball
SINGLE,84.3,13,11.18199426,188,line_drive
SINGLE,96.9,16,30.71172973,256,line_drive
OUT,91.8,-14,-16.69351179,9,ground_ball
SINGLE,93.2,7,4.134595585,118,ground_ball
SINGLE,96.8,10,-19.65001827,190,line_drive
OUT,67.1,17,15.45421452,149,line_drive
OUT,40.5,31,15.05422181,97,ground_ball
OUT,86.8,-31,-14.33869378,4,ground_ball
SINGLE,92.9,5,39.89163972,80,ground_ball
SINGLE,95.9,14,36.05406379,186,line_drive
OUT,87.9,53,37.58363979,216,fly_ball
OUT,87.8,68,42.91301556,147,popup
SINGLE,47.1,31,-13.78647407,120,ground_ball
OUT,57.2,0,30.29199778,36,ground_ball
OUT,98.6,-18,-30.44642721,6,ground_ball
OUT,85.2,59,11.22870894,174,popup
SINGLE,96.5,14,-23.55076859,225,line_drive
SINGLE,71.6,20,-17.17740739,196,line_drive
SINGLE,70.8,34,-14.51443431,243,fly_ball
OUT,96.1,-3,-23.62717895,30,ground_ball
OUT,99.8,19,-29.09642649,305,line_drive
OUT,96.7,37,-40.91416102,323,fly_ball
OUT,99.8,52,-25.16834237,298,fly_ball
OUT,90.7,29,34.80104076,334,fly_ball
OUT,101.5,19,-26.46443609,347,line_drive
OUT,85.6,43,-39.46271393,280,fly_ball
OUT,87.8,27,26.48006727,307,fly_ball
OUT,79,-8,-18.8609319,19,ground_ball
SINGLE,105.5,5,-10.70543732,113,ground_ball
OUT,87.5,21,1.986132126,279,line_drive
TRIPLE,99,16,19.50114712,308,line_drive
DOUBLE,101.5,16,11.94893613,290,line_drive
OUT,96,32,21.17460786,365,fly_ball
OUT,75.5,2,42.10440466,47,ground_ball
OUT,99.9,22,10.53019947,370,line_drive
OUT,98.5,42,18.15014209,328,fly_ball
OUT,89.6,46,-2.419733166,271,fly_ball
OUT,74.2,7,-10.29315663,88,ground_ball
OUT,81.4,44,-39.64170503,256,fly_ball
SINGLE,104.7,4,-33.33461537,85,ground_ball
OUT,107.4,13,-9.154451608,324,line_drive
OUT,92.7,-32,26.51936887,4,ground_ball
SINGLE,67.8,44,-30.37872649,208,fly_ball
SINGLE,66.1,30,-47.74004974,176,popup
OUT,95.1,-27,47.05355056,5,ground_ball
OUT,105.7,-2,-18.85410743,30,ground_ball
OUT,107,0,-14.08402976,49,ground_ball
OUT,89.2,-13,-19.58300022,8,ground_ball
HR,107.6,32,-23.75418894,421,fly_ball
OUT,99.9,4,-10.95306905,107,ground_ball
OUT,101.8,1,11.71813687,65,ground_ball
OUT,85,-11,45.53545899,13,ground_ball
OUT,101,-1,-39.43470758,46,ground_ball
OUT,86.7,-14,33.8605042,9,ground_ball
HR,99.3,30,32.80184819,377,fly_ball
OUT,95.5,31,15.39257802,360,fly_ball
SINGLE,97.5,-24,-14.2918071,4,ground_ball
SINGLE,84.6,9,-33.4121276,120,ground_ball
SINGLE,107.8,-3,30.06858282,28,ground_ball
OUT,89.6,-8,-12.06102108,11,ground_ball
OUT,99.7,28,-0.456485325,377,fly_ball
OUT,80.8,56,24.47489202,180,popup
SINGLE,30.7,-76,-24.04485646,1,ground_ball
SINGLE,85.2,16,40.0262953,204,line_drive
OUT,78.3,44,-16.2199896,248,fly_ball
OUT,79.5,37,31.52913488,256,fly_ball
OUT,98.3,-11,-22.29395493,12,ground_ball
OUT,100.4,-5,28.45544084,22,ground_ball
SINGLE,89.9,-10,1.767197354,16,ground_ball
OUT,86.3,36,-24.78884504,306,fly_ball
OUT,53,-69,62.19295847,1,ground_ball
OUT,91.6,26,-10.12335867,344,fly_ball
OUT,88.8,29,-5.328299981,339,fly_ball
OUT,108.8,-22,-25.43068654,7,ground_ball
OUT,102.4,-3,12.93720378,25,ground_ball
OUT,76.4,5,47.23351837,73,ground_ball
OUT,83.8,25,27.00942635,299,fly_ball
OUT,69.1,77,-39.75631619,63,popup
SINGLE,95.7,16,31.32541352,227,line_drive
SINGLE,78.4,-11,-1.213871499,9,ground_ball
OUT,79.1,62,-10.20282231,161,popup
SINGLE,80.2,22,13.16678534,269,line_drive
OUT,69.3,-22,-42.70382942,5,ground_ball
OUT,101.9,28,0.064846805,394,fly_ball
OUT,93.2,35,37.80891219,316,fly_ball
HR,103.6,22,-16.08159396,424,fly_ball
OUT,88.5,-14,-15.51398342,6,ground_ball
OUT,88.1,31,47.04540849,294,fly_ball
SINGLE,102.2,-10,24.22928462,12,ground_ball
OUT,97.6,-13,50.76995286,8,ground_ball
OUT,86.7,24,28.33989097,315,line_drive
OUT,88.7,70,38.31926493,100,popup
OUT,100.8,35,3.486776266,380,fly_ball
OUT,100.8,23,-2.285973411,368,fly_ball
OUT,96.1,2,18.23228045,85,ground_ball
SINGLE,106.1,7,-26.23685687,130,ground_ball
SINGLE,82.7,17,5.582110244,232,line_drive
OUT,99.9,18,-23.39921598,306,line_drive
SINGLE,63.4,-68,-55.50802214,1,ground_ball
OUT,53,71,-80.87710379,75,popup
OUT,108.3,3,-18.19272421,79,ground_ball
OUT,93.3,38,-15.32151007,332,fly_ball
OUT,61.7,-58,23.29609106,1,ground_ball
OUT,98.1,-9,47.96271902,12,ground_ball
OUT,91,33,42.99097357,300,fly_ball
SINGLE,106.8,9,-25.44264942,195,line_drive
OUT,96,21,-10.48491614,318,line_drive
SINGLE,71.6,29,-6.401214791,246,fly_ball
OUT,81.6,72,57.82033501,84,popup
HR,107.2,33,43.30115648,423,fly_ball
SINGLE,87.5,10,-12.08681996,141,ground_ball
OUT,97.7,5,-21.36966169,106,ground_ball
SINGLE,76.1,16,36.76995641,174,line_drive
OUT,80.2,20,27.62484026,244,line_drive
SINGLE,92.7,-10,10.13184959,12,ground_ball
OUT,98.9,-10,-29.18316019,9,ground_ball
HR,107,29,-1.972863678,426,fly_ball
SINGLE,105.5,8,19.46938153,165,line_drive
DOUBLE,99.1,26,-22.70476067,370,fly_ball
OUT,96.8,56,-23.3356615,241,fly_ball
OUT,84.5,34,27.1305841,316,fly_ball
OUT,102.6,58,34.44356181,222,fly_ball
OUT,96.5,7,-25.10350065,139,ground_ball
OUT,85.4,25,17.45611533,309,line_drive
OUT,85.2,69,62.40270413,124,popup
OUT,79.5,28,34.33685815,265,line_drive
OUT,93.3,38,17.28590388,315,fly_ball
SINGLE,105.4,-4,26.85172442,27,ground_ball
OUT,73.4,-35,-49.32887507,3,ground_ball
OUT,96.6,41,7.513344415,311,fly_ball
OUT,86,35,39.83327397,278,fly_ball
SINGLE,92.1,16,-38.39176976,263,line_drive
OUT,99.9,17,-23.27138592,298,line_drive
OUT,99.8,7,-26.217136,119,ground_ball
OUT,84.1,-19,28.87374117,5,ground_ball
SINGLE,73.8,17,-2.109106412,178,line_drive
SINGLE,94.6,11,40.17889485,173,line_drive
SINGLE,106.1,12,-7.207628413,234,line_drive
OUT,103.3,9,29.00626198,166,line_drive
SINGLE,78.4,20,34.82093028,188,line_drive
OUT,68.7,70,-63.44759132,104,popup
OUT,89.5,31,31.70438579,324,fly_ball
OUT,68.1,42,-30.28213056,212,fly_ball
DOUBLE,104.9,20,17.73871411,345,line_drive
OUT,91.3,25,35.97920474,310,line_drive
HR,103.8,27,-10.96358975,403,fly_ball
OUT,95.8,-6,23.49679016,16,ground_ball
OUT,90.1,-4,-25.98796671,30,ground_ball
OUT,89.4,32,28.56236157,312,fly_ball
OUT,100.4,20,-24.01942678,329,line_drive
OUT,97.9,-23,-37.74718465,4,ground_ball
DOUBLE,99.2,26,-46.50545581,319,fly_ball
OUT,55.6,-45,-31.6702646,1,ground_ball
OUT,93.5,-24,-33.76979648,2,ground_ball
OUT,70.6,7,15.64822919,78,ground_ball
SINGLE,96.8,13,19.28477159,250,line_drive
SINGLE,94.7,16,35.13889949,239,line_drive
OUT,64,-51,10.39139592,2,ground_ball
OUT,102.2,42,-22.87292959,361,fly_ball
OUT,91.9,1,-11.51173063,48,ground_ball
SINGLE,96.4,13,-5.291826138,218,line_drive
SINGLE,96,-4,12.31833916,21,ground_ball
DOUBLE,104.4,6,-6.707542801,121,ground_ball
DOUBLE,81.3,19,-40.44101732,231,line_drive
OUT,96.4,-18,47.54602139,5,ground_ball
HR,104.3,27,-8.41298625,419,fly_ball
OUT,88.7,24,14.49346957,311,fly_ball
SINGLE,76.3,38,-44.24978265,244,fly_ball
SINGLE,96.8,8,-8.685161198,188,line_drive
OUT,95.1,-12,11.81094027,8,ground_ball
DOUBLE,98.5,23,19.82464752,363,line_drive
HR,94.7,35,-39.93585829,342,fly_ball
SINGLE,97.3,0,30.63262178,48,ground_ball
DOUBLE,106.8,22,-18.5281441,371,fly_ball
OUT,83.8,30,-1.404478494,311,fly_ball
OUT,82.3,40,-5.089074452,290,fly_ball
OUT,91.5,-6,-25.94163765,14,ground_ball
OUT,90.6,-12,26.51936887,12,ground_ball
SINGLE,70.7,37,2.778565901,244,fly_ball
SINGLE,76.3,12,21.62877197,144,ground_ball
SINGLE,73.3,35,20.87106493,245,fly_ball
SINGLE,72.6,10,-6.733197095,81,line_drive
OUT,89.5,-1,-27.11998298,36,ground_ball
OUT,76.1,45,20.14372584,249,fly_ball
DOUBLE,105.7,22,-31.74834014,349,line_drive
DOUBLE,96.4,16,45.40824695,219,line_drive
DOUBLE,103.6,27,-14.93701016,391,fly_ball
OUT,90.1,6,43.49047445,91,ground_ball
DOUBLE,93.9,13,48.77501768,186,line_drive
SINGLE,63.7,29,25.98676368,187,fly_ball
OUT,69.8,71,83.37433789,91,popup
OUT,64.6,5,-34.03963464,71,ground_ball
OUT,93.8,57,35.25207068,213,fly_ball
OUT,99.1,-5,32.41751665,27,ground_ball
OUT,88.4,-33,-21.08055333,3,ground_ball
OUT,72.8,-11,-25.1087878,11,ground_ball
OUT,83.4,45,29.48167049,262,fly_ball
OUT,88.4,44,-17.43625803,287,fly_ball
OUT,100.3,29,23.97740689,367,fly_ball
SINGLE,95.7,10,31.19093924,143,line_drive
OUT,83.4,-17,36.8505232,6,ground_ball
OUT,106.5,5,19.76463115,118,ground_ball
OUT,94,37,27.09599298,334,fly_ball
OUT,102,-20,16.96135218,6,ground_ball
SINGLE,103.7,-1,-14.97139509,33,ground_ball
OUT,81.7,80,-69.95604227,25,popup
OUT,103.8,65,-54.19558922,206,popup
HR,104,36,33.36021809,396,fly_ball
SINGLE,69.9,34,-30.19669531,241,fly_ball
SINGLE,100.3,7,-20.07575854,140,ground_ball
DOUBLE,103.4,12,42.82720809,188,line_drive
HR,100.3,22,-31.29791443,386,line_drive
OUT,81.1,41,-36.92883867,282,fly_ball
OUT,74.5,-11,45.3065845,6,ground_ball
OUT,69.4,72,-29.4284061,71,popup
OUT,80.3,-15,38.86087239,4,ground_ball
SINGLE,102.2,13,-0.236695642,286,line_drive
OUT,96.4,21,-0.227891955,332,line_drive
SINGLE,87.3,16,-5.436429226,231,line_drive
OUT,77.2,33,24.36688045,287,fly_ball
OUT,69.9,67,-68.22522237,135,popup
OUT,99.5,-11,-35.91833535,7,ground_ball
DOUBLE,98.3,22,41.33808808,336,line_drive
OUT,105.7,7,-7.382216776,161,line_drive
OUT,95.7,-10,-20.87375124,16,ground_ball
HR,106.3,28,-1.954659414,421,fly_ball
HR,98.3,35,42.06871694,394,fly_ball
OUT,89.3,29,27.36557907,317,fly_ball
OUT,97.8,-3,30.20283754,27,ground_ball
OUT,96.8,0,44.14808094,35,ground_ball
OUT,83.4,12,-43.55093517,148,line_drive
OUT,96,-10,-12.06193437,9,ground_ball
OUT,79.3,0,-43.40720142,36,ground_ball
OUT,82,71,63.29181977,122,popup
OUT,79.6,29,1.458960475,281,line_drive
OUT,83.2,4,-18.42833115,85,ground_ball
DOUBLE,100.5,16,-35.22813829,289,line_drive
OUT,103.4,17,1.541471653,329,line_drive
HR,109.3,24,39.94257822,417,fly_ball
OUT,106.2,9,-19.0399769,168,line_drive
OUT,101.6,6,49.60267052,111,ground_ball
