result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type,events,park_id,home_team,game_pk,hc_x,hc_y,game_date,label
OUT,92.7,1,32.93384570597607,48,ground_ball,field_error,22,LAD,717954,160.38,144.3,2023-05-31,0
OUT,84.5,51,-9.728580935598586,245,fly_ball,field_out,22,LAD,717954,109.1,103.08,2023-05-31,0
SINGLE,90.6,9,36.0141809969585,131,ground_ball,single,22,LAD,717954,185.5,115.62,2023-05-31,1
SINGLE,105.7,-2,-6.377859441831775,38,ground_ball,single,22,LAD,717954,116.65,119.81,2023-05-31,1
OUT,26.0,-34,37.55316297857085,3,ground_ball,field_out,22,LAD,717954,128.18,194.68,2023-05-31,0
OUT,89.9,6,-17.469121156684295,103,ground_ball,field_out,22,LAD,717954,106.61,138.5,2023-05-31,0
OUT,72.8,16,20.721639496986292,153,line_drive,field_out,22,LAD,717954,146.34,142.97,2023-05-31,0
OUT,88.1,53,-25.1736399144722,227,fly_ball,field_out,22,LAD,717954,87.19,116.93,2023-05-31,0
HR,99.0,33,21.997285642275568,373,fly_ball,home_run,22,LAD,717954,181.37,59.77,2023-05-31,4
HR,103.8,34,10.05471116472348,397,fly_ball,home_run,22,LAD,717954,153.32,40.92,2023-05-31,4
OUT,99.3,1,33.46060786623375,53,ground_ball,grounded_into_double_play,22,LAD,717954,154.44,154.36,2023-05-31,0
OUT,69.1,51,-34.817758612453275,192,fly_ball,field_out,22,LAD,717954,82.05,135.91,2023-05-31,0
SINGLE,95.1,15,8.529350817832505,201,line_drive,single,22,LAD,717954,143.24,79.45,2023-05-31,1
OUT,79.7,5,39.58485553044822,62,ground_ball,grounded_into_double_play,22,LAD,717954,150.2,168.3,2023-05-31,0
HR,100.5,31,14.299296138628314,386,fly_ball,home_run,22,LAD,717954,163.78,47.77,2023-05-31,4
SINGLE,108.9,15,-21.93539924082351,300,line_drive,single,22,LAD,717954,72.62,67.16,2023-05-31,1
HR,108.1,23,-29.81745349310755,379,fly_ball,home_run,22,LAD,717954,49.46,65.73,2023-05-31,4
OUT,83.1,-8,32.60063974828948,19,ground_ball,field_out,22,LAD,717954,155.05,151.94,2023-05-31,0
SINGLE,103.7,-13,1.0931303854576753,13,ground_ball,single,22,LAD,717954,127.16,107.08,2023-05-31,1
OUT,87.1,23,-4.8744505146303725,300,line_drive,field_out,22,LAD,717954,115.24,78.9,2023-05-31,0
OUT,100.0,5,28.418618489935096,107,ground_ball,grounded_into_double_play,2395,SF,717953,147.2,158.02,2023-05-31,0
SINGLE,76.2,21,33.40427631994182,216,line_drive,single,2395,SF,717953,185.42,107.29,2023-05-31,1
SINGLE,67.9,50,-47.13936479210352,189,fly_ball,single,2395,SF,717953,67.66,144.67,2023-05-31,1
SINGLE,108.5,-9,-4.922868264742875,12,ground_ball,single,2395,SF,717953,118.65,119.67,2023-05-31,1
OUT,100.1,33,-4.864514437760526,378,fly_ball,field_out,2395,SF,717953,112.5,46.46,2023-05-31,0
OUT,65.0,-36,44.79031830292176,4,ground_ball,field_out,2395,SF,717953,147.2,176.33,2023-05-31,0
SINGLE,104.7,2,-11.93565259890013,68,ground_ball,single,2395,SF,717953,106.59,109.19,2023-05-31,1
OUT,95.0,24,-32.48869363785098,330,line_drive,field_out,2395,SF,717953,53.94,86.02,2023-05-31,0
OUT,78.2,36,36.82582571652548,253,fly_ball,field_out,2395,SF,717953,186.2,117.1,2023-05-31,0
SINGLE,104.3,2,-30.86557386366906,64,ground_ball,single,2395,SF,717953,76.13,115.8,2023-05-31,1
OUT,89.3,78,15.93671735213838,35,popup,field_out,2395,SF,717953,127.91,189.55,2023-05-31,0
OUT,103.6,17,30.29595583948229,308,line_drive,field_out,2395,SF,717953,188.07,91.04,2023-05-31,0
OUT,98.0,28,-19.401041322920147,380,fly_ball,sac_fly,2395,SF,717953,74.52,53.74,2023-05-31,0
SINGLE,101.7,14,20.62977072549185,248,line_drive,single,2395,SF,717953,166.12,90.16,2023-05-31,1
SINGLE,111.6,16,35.86717614163148,225,line_drive,single,2395,SF,717953,198.14,97.69,2023-05-31,1
OUT,64.8,-7,16.22123090350689,18,ground_ball,field_out,2395,SF,717953,138.89,151.97,2023-05-31,0
DOUBLE,98.6,4,-53.81125150995261,87,ground_ball,double,2395,SF,717953,66.22,154.96,2023-05-31,2
OUT,62.0,-36,-35.03812168627948,3,ground_ball,force_out,2395,SF,717953,106.13,170.76,2023-05-31,0
SINGLE,94.0,15,33.430902580329004,260,line_drive,single,2395,SF,717953,182.51,111.79,2023-05-31,1
SINGLE,73.4,45,10.665714729915727,242,fly_ball,single,2395,SF,717953,143.24,103.65,2023-05-31,1
TRIPLE,98.2,30,25.559678897612304,387,fly_ball,triple,2395,SF,717953,193.16,56.63,2023-05-31,3
OUT,52.6,49,-43.24542459267983,130,popup,field_out,2395,SF,717953,91.56,162.27,2023-05-31,0
SINGLE,99.0,-9,-29.57358403247514,10,ground_ball,single,2395,SF,717953,83.24,123.94,2023-05-31,1
OUT,68.0,-20,26.720745846875758,6,ground_ball,field_out,2395,SF,717953,144.66,160.05,2023-05-31,0
SINGLE,66.6,31,-37.09613844241305,219,fly_ball,single,2395,SF,717953,70.43,125.55,2023-05-31,1
OUT,95.0,-2,2.668779804597756,29,ground_ball,field_out,2395,SF,717953,128.53,131.55,2023-05-31,0
OUT,66.4,62,22.14396365053679,120,popup,field_out,2395,SF,717953,142.63,155.98,2023-05-31,0
SINGLE,96.8,-11,-5.9744855648311885,13,ground_ball,single,2395,SF,717953,116.92,117.05,2023-05-31,1
OUT,88.8,-18,-23.809179613364233,7,ground_ball,field_out,2395,SF,717953,108.11,159.04,2023-05-31,0
DOUBLE,96.9,14,-47.67646332838252,235,line_drive,double,2395,SF,717953,39.1,119.66,2023-05-31,2
OUT,86.9,-22,17.31752861649638,6,ground_ball,field_out,2395,SF,717953,139.08,154.46,2023-05-31,0
SINGLE,69.4,32,6.240800031790026,223,fly_ball,single,2395,SF,717953,134.97,110.94,2023-05-31,1
SINGLE,59.3,-65,-64.85794820744813,1,ground_ball,single,2395,SF,717953,118.41,194.98,2023-05-31,1
DOUBLE,102.7,21,13.805403586686873,368,line_drive,double,2395,SF,717953,164.78,38.09,2023-05-31,2
OUT,68.2,58,-48.91286056315194,157,popup,field_out,2395,SF,717953,78.95,157.75,2023-05-31,0
TRIPLE,82.7,-13,-49.46390118910737,10,ground_ball,triple,2395,SF,717953,79.78,159.24,2023-05-31,3
SINGLE,97.5,-5,-27.101066740355538,22,ground_ball,single,2395,SF,717953,84.26,117.84,2023-05-31,1
OUT,63.4,-73,1.324886463469003,1,ground_ball,field_out,2395,SF,717953,125.84,180.11,2023-05-31,0
DOUBLE,104.0,18,-41.03327247314509,298,line_drive,double,2395,SF,717953,46.84,107.98,2023-05-31,2
OUT,97.1,-2,20.02423340711477,34,ground_ball,grounded_into_double_play,2395,SF,717953,142.13,152.42,2023-05-31,0
SINGLE,99.9,-18,-22.22226948133777,7,ground_ball,single,2395,SF,717953,93.39,119.87,2023-05-31,1
SINGLE,102.7,-2,-15.52582845495358,38,ground_ball,single,2395,SF,717953,101.52,112.24,2023-05-31,1
OUT,71.0,-67,55.87597576831037,1,ground_ball,field_out,2395,SF,717953,136.03,191.08,2023-05-31,0
DOUBLE,83.5,16,-48.769035417793184,176,line_drive,double,2395,SF,717953,46.22,128.86,2023-05-31,2
OUT,77.5,-9,34.14878438898943,15,ground_ball,grounded_into_double_play,2395,SF,717953,147.2,166.16,2023-05-31,0
SINGLE,103.1,11,40.86182843703028,176,line_drive,single,2395,SF,717953,195.49,117.27,2023-05-31,1
SINGLE,101.2,11,-24.06320298423225,220,line_drive,single,2395,SF,717953,75.96,87.51,2023-05-31,1
OUT,81.2,5,-35.46086909196412,72,ground_ball,field_out,2395,SF,717953,92.72,152.36,2023-05-31,0
OUT,85.1,-8,36.21751784087306,9,ground_ball,field_out,2394,DET,717951,157.49,154.48,2023-05-31,0
OUT,97.5,35,-3.304334935567597,344,fly_ball,field_out,2394,DET,717951,117.46,60.4,2023-05-31,0
OUT,82.3,-12,49.633225065695775,7,ground_ball,field_out,2394,DET,717951,162.57,166.69,2023-05-31,0
OUT,102.2,-1,-24.21549263384832,40,ground_ball,field_out,2394,DET,717951,106.18,155.49,2023-05-31,0
TRIPLE,96.2,11,45.61843968491968,174,line_drive,triple,2394,DET,717951,214.38,111.21,2023-05-31,3
OUT,86.1,-5,34.11778998503379,15,ground_ball,grounded_into_double_play,2394,DET,717951,156.47,152.44,2023-05-31,0
SINGLE,103.6,5,0.03919382331990526,129,ground_ball,single,2394,DET,717951,125.49,95.94,2023-05-31,1
SINGLE,88.8,-17,-5.713781905278693,10,ground_ball,single,2394,DET,717951,120.08,144.9,2023-05-31,1
SINGLE,93.8,13,15.668610024776052,256,line_drive,single,2394,DET,717951,157.75,83.01,2023-05-31,1
OUT,89.8,39,42.375584169283,278,fly_ball,field_out,2394,DET,717951,200.88,115.56,2023-05-31,0
SINGLE,99.7,6,6.106829447966493,100,ground_ball,single,2394,DET,717951,136.15,97.98,2023-05-31,1
SINGLE,107.6,19,37.235504674013306,334,line_drive,single,2394,DET,717951,207.73,89.97,2023-05-31,1
OUT,100.8,20,3.262863125571663,347,line_drive,field_out,2394,DET,717951,133.35,59.17,2023-05-31,0
OUT,101.7,42,-15.3437398733796,320,fly_ball,field_out,2394,DET,717951,91.36,74.14,2023-05-31,0
OUT,87.6,36,-42.91051171104529,306,fly_ball,field_out,2394,DET,717951,41.44,107.93,2023-05-31,0
SINGLE,78.7,9,28.597765956317478,127,ground_ball,single,2394,DET,717951,161.63,131.85,2023-05-31,1
OUT,102.3,21,7.4938466078703785,352,line_drive,sac_fly,2394,DET,717951,143.84,58.24,2023-05-31,0
SINGLE,22.6,-62,-60.25511870305778,1,ground_ball,single,2394,DET,717951,121.15,195.83,2023-05-31,1
SINGLE,100.4,0,35.673869259357,53,ground_ball,single,2394,DET,717951,174.76,129.54,2023-05-31,1
SINGLE,90.7,10,17.872903839492732,138,line_drive,single,2394,DET,717951,154.31,108.68,2023-05-31,1
OUT,105.4,-22,27.35620874922576,4,ground_ball,field_out,2394,DET,717951,148.34,153.97,2023-05-31,0
OUT,100.1,-10,-25.44433307954325,16,ground_ball,field_out,2394,DET,717951,108.72,163.17,2023-05-31,0
OUT,99.2,40,-20.440747617421422,303,fly_ball,field_out,2394,DET,717951,83.17,84.91,2023-05-31,0
OUT,74.0,41,4.682804391630555,223,fly_ball,field_out,2394,DET,717951,132.58,110.86,2023-05-31,0
OUT,105.4,-18,-2.722642252712501,4,ground_ball,field_out,2394,DET,717951,122.95,146.33,2023-05-31,0
OUT,77.3,40,2.756664178055936,249,fly_ball,field_out,2394,DET,717951,130.17,99.62,2023-05-31,0
SINGLE,101.6,-7,14.113626119962408,18,ground_ball,single,2394,DET,717951,150.38,99.0,2023-05-31,1
OUT,104.6,19,5.028663897399507,360,line_drive,field_out,2394,DET,717951,138.12,53.94,2023-05-31,0
SINGLE,91.9,10,23.899458019188597,184,line_drive,single,2394,DET,717951,163.56,112.2,2023-05-31,1
OUT,100.7,28,5.988492393964536,374,fly_ball,field_out,2394,DET,717951,141.13,48.51,2023-05-31,0
OUT,84.1,12,-28.5239601443325,168,line_drive,field_out,2394,DET,717951,94.37,141.14,2023-05-31,0
OUT,86.6,69,47.738112845924796,134,popup,field_out,2394,DET,717951,164.09,163.13,2023-05-31,0
SINGLE,35.7,-61,-50.10924540077292,2,ground_ball,single,2394,DET,717951,116.83,191.09,2023-05-31,1
OUT,84.1,21,7.898019819351948,281,line_drive,field_out,2394,DET,717951,140.82,87.26,2023-05-31,0
SINGLE,107.8,-1,1.861113775925699,39,line_drive,single,2394,DET,717951,128.53,102.56,2023-05-31,1
DOUBLE,81.8,26,-39.335411595958426,272,line_drive,double,2394,DET,717951,55.99,113.55,2023-05-31,2
SINGLE,103.4,13,21.005759990359326,251,line_drive,single,2394,DET,717951,161.18,105.14,2023-05-31,1
OUT,70.9,-4,-32.63006288420814,25,ground_ball,force_out,2394,DET,717951,106.18,168.22,2023-05-31,0
SINGLE,108.1,9,-3.6436188461115107,205,line_drive,single,2394,DET,717951,119.04,98.08,2023-05-31,1
SINGLE,103.0,11,8.11994643692183,262,line_drive,single,2394,DET,717951,140.07,95.59,2023-05-31,1
DOUBLE,107.9,15,-20.614965022934097,313,line_drive,double,2394,DET,717951,81.34,81.09,2023-05-31,2
OUT,39.3,1,-11.634074861182082,24,ground_ball,field_out,2394,DET,717951,117.87,161.6,2023-05-31,0
OUT,71.0,-38,-11.099823163181119,3,ground_ball,field_error,2394,DET,717951,115.33,146.84,2023-05-31,0
OUT,88.7,-46,1.124850098573401,2,ground_ball,field_out,2394,DET,717951,125.99,169.24,2023-05-31,0
OUT,96.0,26,6.000381183289003,371,fly_ball,field_out,2394,DET,717951,141.05,49.57,2023-05-31,0
OUT,97.8,-13,-20.29031674277322,9,ground_ball,field_out,2394,DET,717951,109.23,154.48,2023-05-31,0
DOUBLE,85.8,35,46.95392898836006,257,fly_ball,double,2394,DET,717951,201.2,127.49,2023-05-31,2
OUT,89.6,20,12.941432675725792,312,line_drive,field_out,2394,DET,717951,153.45,76.29,2023-05-31,0
OUT,86.8,26,-24.192677359562193,286,line_drive,field_out,2394,DET,717951,78.71,94.3,2023-05-31,0
OUT,99.6,4,-30.018194371449244,83,ground_ball,field_out,2394,DET,717951,93.55,143.11,2023-05-31,0
DOUBLE,102.7,17,-42.082776341736796,334,line_drive,double,2394,DET,717951,37.61,101.03,2023-05-31,2
OUT,103.2,14,-31.309537389378477,305,line_drive,field_out,2394,DET,717951,61.92,93.87,2023-05-31,0
SINGLE,104.5,11,30.990229558824534,187,line_drive,single,2394,DET,717951,175.11,115.54,2023-05-31,1
OUT,101.2,28,-11.05725888212627,416,fly_ball,field_out,2394,DET,717951,93.18,33.29,2023-05-31,0
OUT,94.2,25,-41.4354027720897,314,fly_ball,field_out,17,CHC,717950,41.35,103.03,2023-05-31,0
OUT,74.6,2,-38.55370507998385,48,ground_ball,fielders_choice,17,CHC,717950,103.87,171.23,2023-05-31,0
OUT,90.9,40,-31.182243101470636,305,fly_ball,field_out,17,CHC,717950,61.85,93.23,2023-05-31,0
OUT,78.0,69,-39.97026144239556,114,popup,field_out,17,CHC,717950,94.23,161.06,2023-05-31,0
SINGLE,87.6,14,-32.32755593545639,222,line_drive,single,17,CHC,717950,66.85,105.72,2023-05-31,1
OUT,81.1,-27,9.90141059618,6,ground_ball,grounded_into_double_play,17,CHC,717950,134.31,147.34,2023-05-31,0
SINGLE,105.4,4,40.193737286369114,95,line_drive,single,17,CHC,717950,191.65,119.88,2023-05-31,1
SINGLE,102.4,8,-29.245407368909877,168,line_drive,single,17,CHC,717950,71.13,101.31,2023-05-31,1
OUT,97.1,-5,14.639625746285404,21,ground_ball,field_out,17,CHC,717950,139.39,144.79,2023-05-31,0
HR,107.7,31,-2.8926669264526,411,fly_ball,home_run,17,CHC,717950,117.07,33.02,2023-05-31,4
OUT,95.5,52,19.908470290326154,257,fly_ball,field_out,17,CHC,717950,160.26,102.07,2023-05-31,0
SINGLE,108.2,17,-22.473979094974595,325,line_drive,single,17,CHC,717950,75.53,77.67,2023-05-31,1
DOUBLE,91.2,5,-42.37308463480805,82,line_drive,double,17,CHC,717950,56.69,122.93,2023-05-31,2
HR,106.5,26,-2.3700083115595088,431,fly_ball,home_run,17,CHC,717950,118.24,24.79,2023-05-31,4
OUT,46.7,-5,-10.25359802133017,19,ground_ball,field_out,17,CHC,717950,122.75,183.51,2023-05-31,0
OUT,104.9,4,-19.70909614810881,77,ground_ball,field_out,17,CHC,717950,103.55,137.22,2023-05-31,0
OUT,99.9,-6,-13.563538406968418,14,ground_ball,field_out,17,CHC,717950,113.01,146.83,2023-05-31,0
OUT,79.4,50,47.24811792947538,217,fly_ball,field_out,17,CHC,717950,189.22,139.29,2023-05-31,0
OUT,64.3,-29,-6.582837766638249,3,ground_ball,field_out,17,CHC,717950,119.8,149.57,2023-05-31,0
OUT,77.6,-4,-5.318786503326813,25,ground_ball,field_out,17,CHC,717950,126.0,204.5,2023-05-31,0
OUT,47.8,-72,70.66088868510754,1,ground_ball,field_out,17,CHC,717950,127.5,197.54,2023-05-31,0
OUT,96.5,-4,34.2648132933037,29,ground_ball,field_out,17,CHC,717950,155.62,153.94,2023-05-31,0
OUT,38.6,85,54.098599352242275,15,popup,field_out,17,CHC,717950,119.19,202.78,2023-05-31,0
SINGLE,89.2,-13,-25.68364718049584,11,ground_ball,single,17,CHC,717950,103.37,152.42,2023-05-31,1
OUT,93.1,38,-6.3912583482827525,328,fly_ball,field_out,17,CHC,717950,110.8,67.75,2023-05-31,0
SINGLE,108.9,-3,-35.24904563406997,26,ground_ball,single,17,CHC,717950,61.76,108.19,2023-05-31,1
OUT,104.5,4,29.35660525023555,75,ground_ball,field_out,17,CHC,717950,152.07,150.89,2023-05-31,0
OUT,88.9,74,-18.50763610332197,38,popup,field_out,17,CHC,717950,119.09,179.36,2023-05-31,0
OUT,103.6,19,27.0030837706519,327,line_drive,field_out,17,CHC,717950,185.18,81.0,2023-05-31,0
OUT,107.0,8,-18.96554646626904,156,line_drive,field_out,17,CHC,717950,108.44,148.86,2023-05-31,0
OUT,92.7,20,38.13251725244785,279,line_drive,field_out,17,CHC,717950,194.58,110.17,2023-05-31,0
OUT,51.5,-48,-19.62895098605014,2,ground_ball,field_out,17,CHC,717950,115.53,170.54,2023-05-31,0
OUT,101.3,1,-43.99756090517785,64,ground_ball,field_out,17,CHC,717950,99.31,171.23,2023-05-31,0
OUT,60.3,15,-50.296092653421226,116,line_drive,field_out,17,CHC,717950,91.0,169.69,2023-05-31,0
OUT,98.4,-25,-30.618875014538656,3,ground_ball,field_out,17,CHC,717950,106.41,166.15,2023-05-31,0
OUT,87.7,1,-32.605153266012906,47,ground_ball,field_error,17,CHC,717950,100.32,159.03,2023-05-31,0
OUT,55.1,-53,49.33826679142821,2,ground_ball,field_out,17,CHC,717950,137.9,187.55,2023-05-31,0
OUT,80.9,61,-31.545160722247502,165,popup,field_out,17,CHC,717950,85.1,132.59,2023-05-31,0
OUT,69.9,-28,-19.86047756254656,5,ground_ball,field_out,17,CHC,717950,109.96,155.47,2023-05-31,0
OUT,79.4,43,-27.7199545533101,268,fly_ball,field_out,17,CHC,717950,75.88,103.99,2023-05-31,0
SINGLE,108.6,9,37.37006487631301,157,line_drive,single,17,CHC,717950,187.58,116.88,2023-05-31,1
SINGLE,104.8,-1,14.88694255460416,38,ground_ball,single,17,CHC,717950,152.07,98.02,2023-05-31,1
OUT,77.2,-7,-39.4614837691943,12,ground_ball,field_out,17,CHC,717950,99.81,167.16,2023-05-31,0
OUT,67.2,-14,-24.957683255106357,11,ground_ball,field_out,17,CHC,717950,106.92,158.52,2023-05-31,0
OUT,100.6,-15,6.439298717420765,10,ground_ball,field_out,17,CHC,717950,127.21,182.41,2023-05-31,0
OUT,90.2,51,-40.6605286380634,255,fly_ball,field_out,10,ATH,717949,59.11,121.07,2023-05-31,0
OUT,90.5,31,-38.50375176783607,311,fly_ball,field_out,10,ATH,717949,47.6,100.45,2023-05-31,0
OUT,60.5,-60,-18.387122640780206,1,ground_ball,field_out,10,ATH,717949,120.64,183.89,2023-05-31,0
OUT,98.8,18,-9.912415759425164,326,line_drive,field_out,10,ATH,717949,102.94,69.63,2023-05-31,0
OUT,110.3,15,4.2005153023842485,375,line_drive,field_out,10,ATH,717949,136.48,47.68,2023-05-31,0
OUT,76.7,-20,-33.76149436081579,5,ground_ball,field_out,10,ATH,717949,94.51,152.03,2023-05-31,0
OUT,81.0,33,30.554388307522633,265,fly_ball,field_out,10,ATH,717949,179.11,107.32,2023-05-31,0
OUT,95.0,-11,-37.214859856703825,11,ground_ball,field_out,10,ATH,717949,94.48,157.53,2023-05-31,0
OUT,87.0,-7,-42.564769588283276,12,ground_ball,field_out,10,ATH,717949,92.55,162.48,2023-05-31,0
OUT,63.7,14,-19.238935308241484,128,ground_ball,field_out,10,ATH,717949,104.85,139.33,2023-05-31,0
OUT,97.9,27,12.474661112742416,357,fly_ball,field_out,10,ATH,717949,156.41,58.19,2023-05-31,0
OUT,75.2,-33,-39.42320183217354,4,ground_ball,field_out,10,ATH,717949,96.91,163.59,2023-05-31,0
OUT,91.8,66,41.36654909220968,173,fly_ball,field_out,10,ATH,717949,184.78,130.86,2023-05-31,0
SINGLE,109.2,-6,29.30668391360925,13,ground_ball,single,10,ATH,717949,174.48,110.87,2023-05-31,1
SINGLE,100.6,-15,12.206027184249086,11,ground_ball,single,10,ATH,717949,137.51,142.38,2023-05-31,1
OUT,96.1,18,24.992746520939097,307,line_drive,field_out,10,ATH,717949,172.66,96.93,2023-05-31,0
OUT,93.0,-22,-14.875270665887196,6,ground_ball,field_out,10,ATH,717949,109.22,137.28,2023-05-31,0
SINGLE,109.2,2,-31.304875527138066,65,ground_ball,single,10,ATH,717949,66.0,100.56,2023-05-31,1
DOUBLE,101.5,19,16.19495694119345,332,line_drive,double,10,ATH,717949,165.88,58.96,2023-05-31,2
OUT,85.3,66,21.582074018893696,153,popup,field_out,10,ATH,717949,147.01,143.69,2023-05-31,0
OUT,89.3,9,28.27742605263653,130,ground_ball,field_out,10,ATH,717949,153.0,147.0,2023-05-31,0
OUT,100.6,-6,-7.2130466692763795,13,ground_ball,field_out,10,ATH,717949,118.73,145.41,2023-05-31,0
OUT,62.1,53,1.3600909801047176,148,popup,field_out,10,ATH,717949,126.77,141.41,2023-05-31,0
OUT,98.7,38,-13.92821017973809,337,fly_ball,field_out,10,ATH,717949,92.91,67.18,2023-05-31,0
OUT,91.5,-13,-35.04731164534016,8,ground_ball,field_out,10,ATH,717949,98.12,159.35,2023-05-31,0
OUT,86.6,55,43.36580927718099,218,fly_ball,field_out,10,ATH,717949,185.35,134.82,2023-05-31,0
DOUBLE,106.6,19,-10.96874753462066,379,line_drive,double,10,ATH,717949,95.09,41.78,2023-05-31,2
SINGLE,86.8,13,20.06946855622088,232,line_drive,single,10,ATH,717949,166.85,84.87,2023-05-31,1
HR,98.4,25,45.46820827019977,342,line_drive,home_run,10,ATH,717949,227.2,98.14,2023-05-31,4
SINGLE,101.4,-4,39.8661567794582,34,ground_ball,single,10,ATH,717949,199.93,109.05,2023-05-31,1
OUT,105.2,3,-36.64917047201114,92,ground_ball,grounded_into_double_play,10,ATH,717949,96.91,159.95,2023-05-31,0
OUT,78.0,61,-4.783154385912229,155,popup,field_out,10,ATH,717949,120.54,139.95,2023-05-31,0
OUT,96.5,21,-19.60909748995453,370,line_drive,field_out,10,ATH,717949,75.39,57.84,2023-05-31,0
OUT,102.3,-5,-47.13240905350897,17,ground_ball,field_out,10,ATH,717949,86.56,162.2,2023-05-31,0
OUT,76.2,53,16.22649848003023,205,fly_ball,field_out,10,ATH,717949,148.03,120.58,2023-05-31,0
OUT,105.4,-26,48.86902530993582,4,ground_ball,field_out,10,ATH,717949,162.36,166.01,2023-05-31,0
OUT,29.9,52,-71.54640020784318,54,popup,field_out,10,ATH,717949,106.99,192.12,2023-05-31,0
SINGLE,28.8,-42,53.43300523927468,4,ground_ball,single,10,ATH,717949,129.37,195.34,2023-05-31,1
